true_angle,convex_hull_area,convex_hull_perimeter,mean_distance,std_distance,max_distance,point_density,aspect_ratio,circularity
0.4,1087.093,120.08,12.971,5.659,20.736,0.046,0.959,0.947
0.4,895.217,115.79,11.009,5.712,22.484,0.067,0.776,0.839
0.4,986.575,119.703,10.249,6.294,22.152,0.064,0.84,0.865
0.4,1199.719,127.14,11.56,5.986,23.142,0.053,0.923,0.933
0.4,973.798,116.819,11.633,5.633,21.298,0.063,0.947,0.897
0.4,1083.618,125.196,12.091,5.833,23.868,0.044,0.959,0.869
0.4,1057.756,122.883,10.707,6.172,22.892,0.057,0.87,0.88
0.4,1129.438,125.575,11.813,6.337,24.129,0.047,1.088,0.9
0.4,985.975,117.57,9.307,6.047,21.319,0.056,0.958,0.896
0.4,1071.761,123.132,11.43,6.123,23.623,0.049,0.838,0.888
0.4,1174.462,125.898,10.78,6.249,22.61,0.049,1.091,0.931
0.4,1061.965,121.856,11.089,6.155,22.313,0.049,0.996,0.899
0.4,1206.157,128.159,11.36,6.546,24.363,0.048,0.881,0.923
0.4,1259.821,130.868,12.273,6.502,23.512,0.052,1.046,0.924
0.4,1011.285,117.444,11.576,5.892,21.074,0.054,1.159,0.921
0.4,1133.701,124.295,9.929,6.386,22.611,0.046,1.046,0.922
0.4,1224.224,126.984,11.842,5.685,24.221,0.055,1.045,0.954
0.4,1069.268,123.784,11.239,6.341,21.958,0.043,1.001,0.877
0.4,1161.261,125.755,12.292,6.538,22.173,0.049,0.991,0.923
0.4,1035.482,121.055,11.766,6.335,23.9,0.042,1.158,0.888
0.4,1230.957,128.624,10.888,7.063,22.355,0.048,1.002,0.935
0.4,1252.691,130.929,11.606,6.499,23.002,0.056,0.922,0.918
0.4,1032.249,120.071,11.036,6.314,22.778,0.058,0.956,0.9
0.4,1110.709,124.445,10.635,6.668,22.518,0.043,1.044,0.901
0.4,1251.727,129.061,12.7,6.928,22.701,0.048,1.039,0.944
0.4,1098.638,125.759,11.124,6.356,23.145,0.057,1.102,0.873
0.4,1095.079,121.642,11.706,6.198,24.147,0.048,0.913,0.93
0.4,1141.675,125.037,11.614,6.05,22.14,0.057,1.044,0.918
0.8,1056.795,122.036,10.82,6.046,23.694,0.052,0.836,0.892
0.8,1337.071,132.717,13.215,6.783,23.487,0.043,0.96,0.954
0.8,1252.442,130.689,12.067,6.67,23.563,0.037,0.999,0.921
0.8,1057.164,123.109,11.844,5.721,23.678,0.045,0.752,0.877
0.8,1102.839,123.667,10.143,6.594,22.174,0.048,1.05,0.906
0.8,945.061,116.701,11.774,5.64,21.547,0.063,1.111,0.872
0.8,967.655,116.866,11.095,5.776,22.637,0.061,0.875,0.89
0.8,1163.811,125.397,11.042,6.074,21.653,0.064,0.961,0.93
0.8,1145.141,124.348,10.655,6.088,22.935,0.055,0.921,0.931
0.8,1306.293,131.896,12.926,6.683,23.407,0.039,1.038,0.944
0.8,1191.039,127.361,12.058,5.94,24.852,0.058,0.914,0.923
0.8,1185.031,126.828,12.138,6.457,22.277,0.051,1.089,0.926
0.8,1128.132,126.035,12.337,6.342,22.128,0.039,1.09,0.892
0.8,1098.116,122.411,11.752,5.374,24.095,0.055,0.826,0.921
0.8,1119.272,124.504,12.763,6.236,22.223,0.046,1.097,0.907
0.8,1055.641,119.922,12.42,5.952,22.357,0.046,0.799,0.922
0.8,901.827,115.202,9.917,6.191,23.821,0.052,1.108,0.854
0.8,1111.694,123.952,12.024,6.157,22.876,0.061,0.829,0.909
0.8,1143.861,127.678,11.235,6.485,23.245,0.045,0.96,0.882
0.8,993.502,120.128,9.495,6.149,23.771,0.059,0.952,0.865
0.8,1134.996,126.451,11.232,6.278,22.996,0.045,0.958,0.892
0.8,923.505,116.172,10.507,5.85,22.247,0.06,1.149,0.86
0.8,1177.532,127.317,10.885,6.148,23.191,0.06,0.996,0.913
0.8,1016.041,118.057,11.475,6.672,21.598,0.058,1.151,0.916
0.8,1172.965,126.793,13.294,6.019,22.561,0.049,1.091,0.917
0.8,1180.568,127.558,11.562,5.767,24.633,0.054,1.089,0.912
0.8,1135.497,126.219,12.903,6.13,23.329,0.048,0.961,0.896
0.8,1090.427,125.141,11.432,6.66,22.21,0.06,1.002,0.875
0.8,1163.214,126.334,11.807,6.27,22.712,0.054,0.874,0.916
0.8,1102.941,125.742,11.417,6.391,21.79,0.052,1.101,0.877
0.8,867.353,109.809,9.413,5.33,20.304,0.062,0.894,0.904
0.8,1117.381,124.868,10.425,5.673,23.057,0.047,1.206,0.901
0.8,1225.031,127.202,13.044,6.153,22.93,0.041,0.902,0.951
0.8,998.981,120.855,10.452,5.872,22.641,0.069,0.963,0.859
0.8,1016.253,118.687,11.501,6.364,22.183,0.05,0.874,0.907
0.8,775.762,108.78,9.853,5.892,21.185,0.061,1.117,0.824
0.8,1033.054,122.159,13.355,6.024,23.762,0.038,0.909,0.87
0.8,1005.088,117.766,12.098,6.521,21.141,0.05,0.995,0.911
0.8,1243.838,129.3,12.272,6.869,22.48,0.043,1.01,0.935
0.8,1037.775,118.372,12.283,5.978,21.854,0.04,0.957,0.931
0.8,1124.133,123.315,10.834,6.166,23.0,0.052,0.994,0.929
0.8,1145.32,126.707,11.66,5.8,22.851,0.057,0.999,0.896
0.8,1155.367,127.896,12.238,6.151,23.967,0.047,1.097,0.888
0.8,1183.945,125.845,11.584,6.68,21.81,0.043,0.964,0.939
0.8,1114.703,123.28,11.959,6.663,23.197,0.048,0.909,0.922
0.8,932.022,114.332,10.747,5.317,21.162,0.058,0.782,0.896
0.8,1154.408,125.895,12.276,6.229,22.861,0.042,1.0,0.915
0.8,925.357,113.837,10.599,6.196,21.642,0.041,0.861,0.897
0.8,1172.127,127.647,11.613,6.77,22.35,0.045,0.826,0.904
0.8,1138.752,124.406,12.689,5.489,22.618,0.045,0.958,0.925
0.8,1233.453,129.531,10.9,7.045,23.361,0.058,1.15,0.924
0.8,1150.05,126.392,11.428,6.727,23.814,0.056,1.199,0.905
0.8,1143.961,126.255,12.33,6.289,25.239,0.033,1.048,0.902
0.8,1170.273,126.27,11.187,6.304,22.495,0.059,0.955,0.922
0.8,1139.311,123.429,12.673,6.419,21.857,0.046,0.874,0.94
0.8,1063.542,125.758,10.522,6.679,24.485,0.05,0.998,0.845
0.8,1196.079,127.802,12.553,6.073,23.338,0.043,0.801,0.92
0.8,1096.34,124.866,10.985,6.499,22.534,0.048,0.869,0.884
0.8,1037.785,119.25,12.035,6.083,21.847,0.06,0.866,0.917
0.8,1195.037,127.514,12.262,6.343,21.946,0.041,0.999,0.924
0.8,1180.301,127.172,12.353,6.236,23.204,0.047,0.999,0.917
0.8,1292.334,130.505,13.129,6.467,22.928,0.039,1.007,0.954
0.8,1140.028,123.144,12.374,6.003,21.738,0.051,1.049,0.945
0.8,1066.379,121.517,11.266,5.872,21.59,0.046,1.157,0.907
0.8,1165.549,127.341,12.372,6.324,23.434,0.051,1.043,0.903
0.8,1138.159,124.518,13.036,5.562,22.574,0.046,1.144,0.922
0.8,1118.147,123.833,11.156,6.398,22.532,0.052,1.09,0.916
0.8,1056.976,121.17,11.534,5.714,22.459,0.044,1.005,0.905
0.8,1283.495,131.292,12.021,6.767,24.177,0.055,0.955,0.936
0.8,1159.29,127.079,10.807,6.469,24.317,0.053,1.148,0.902
0.8,1137.64,124.96,11.383,5.886,21.795,0.047,1.048,0.916
0.8,991.371,119.563,10.653,6.076,22.795,0.049,0.809,0.871
0.8,1162.117,126.431,12.109,6.211,24.334,0.046,1.095,0.914
0.8,938.28,116.104,10.44,6.242,22.551,0.05,1.045,0.875
0.8,1176.371,126.751,11.92,6.365,22.777,0.045,0.961,0.92
0.8,1176.551,127.709,11.267,6.659,24.415,0.05,1.052,0.907
0.8,1246.715,130.9,13.95,6.276,26.58,0.043,0.868,0.914
0.8,811.843,108.062,9.99,5.1,20.788,0.059,0.95,0.874
0.8,1032.883,121.039,11.551,5.671,23.257,0.064,0.908,0.886
0.8,1004.151,118.857,9.574,6.358,24.204,0.053,1.271,0.893
0.8,1158.045,124.653,12.453,5.719,24.134,0.04,0.91,0.937
0.8,1053.975,120.954,12.109,5.483,21.084,0.046,0.946,0.905
0.8,1211.145,128.856,12.386,6.331,23.407,0.048,0.959,0.917
0.8,1080.177,123.033,10.779,6.519,23.188,0.047,1.04,0.897
0.8,1135.817,125.349,12.575,5.655,23.06,0.05,1.106,0.908
0.8,1176.789,124.913,12.045,5.987,21.795,0.054,1.148,0.948
0.8,1089.574,124.479,11.314,6.446,22.045,0.05,1.09,0.884
0.8,1122.613,125.216,10.524,6.491,23.298,0.058,1.14,0.9
0.8,1224.814,129.405,12.506,6.78,22.595,0.038,1.001,0.919
0.8,1110.21,123.18,11.373,6.122,23.51,0.059,0.838,0.919
0.8,1095.384,123.546,10.571,6.092,22.077,0.054,0.957,0.902
0.8,1293.179,131.936,12.246,6.849,23.296,0.05,0.92,0.934
0.8,1277.746,130.468,11.331,6.767,24.373,0.045,0.999,0.943
0.8,1180.719,127.877,11.36,6.593,23.083,0.043,0.954,0.907
0.8,1081.761,123.288,11.602,5.957,22.518,0.051,1.155,0.894
0.8,796.199,109.816,9.37,5.453,23.583,0.073,1.288,0.83
0.8,1212.844,128.252,11.787,6.456,22.63,0.045,1.006,0.927
0.8,1152.88,127.457,10.864,6.529,23.359,0.05,0.905,0.892
0.8,1181.717,127.183,11.571,6.259,22.537,0.052,1.096,0.918
0.8,1136.888,122.8,12.852,6.168,24.405,0.045,1.101,0.947
2.0,1198.271,128.09,11.367,6.599,24.152,0.048,0.959,0.918
2.0,1154.186,126.488,11.775,6.289,24.011,0.048,0.927,0.907
2.0,1083.565,121.897,10.67,6.268,22.452,0.06,1.149,0.916
2.0,1087.429,122.125,10.464,6.703,21.868,0.057,0.918,0.916
2.0,1214.383,128.312,13.086,6.085,22.972,0.051,0.962,0.927
2.0,1155.974,124.45,11.932,6.819,21.499,0.05,0.915,0.938
2.0,1223.476,129.411,11.03,6.369,22.796,0.048,0.994,0.918
2.0,1181.026,127.07,11.946,6.321,24.366,0.052,1.096,0.919
2.0,1069.724,123.362,10.702,6.375,21.94,0.065,0.918,0.883
2.0,1312.935,132.484,10.766,6.855,23.774,0.043,0.918,0.94
2.0,1069.848,124.319,10.912,6.472,21.792,0.05,1.003,0.87
2.0,1281.678,130.635,11.798,6.964,24.198,0.046,1.098,0.944
2.0,1191.243,127.018,13.254,5.869,23.252,0.051,0.995,0.928
2.0,1057.527,120.517,11.994,5.497,24.75,0.051,1.272,0.915
2.0,961.033,118.495,12.127,5.767,22.357,0.048,0.749,0.86
2.0,1044.319,123.578,12.15,6.189,22.333,0.039,0.918,0.859
2.0,1126.849,124.117,12.228,6.238,21.982,0.045,0.92,0.919
2.0,1088.441,123.394,12.357,6.226,24.554,0.049,0.808,0.898
2.0,1161.771,127.884,11.431,5.864,24.916,0.053,1.087,0.893
2.0,1036.171,120.157,11.513,6.153,21.821,0.051,1.002,0.902
2.0,1249.156,130.483,11.979,6.619,23.275,0.039,0.962,0.922
2.0,1077.653,124.557,12.403,5.76,23.129,0.049,0.869,0.873
2.0,1052.115,120.784,11.143,5.894,21.833,0.04,0.999,0.906
2.0,1111.437,123.047,11.706,6.14,21.898,0.053,1.002,0.922
2.0,1203.797,128.024,11.837,6.573,23.032,0.048,0.997,0.923
2.0,1222.005,128.27,12.399,6.112,23.591,0.056,0.842,0.933
2.0,1168.001,125.192,11.078,6.244,22.285,0.051,0.964,0.936
2.0,1183.683,128.09,11.301,6.456,22.544,0.053,0.997,0.907
2.0,1247.565,129.81,11.298,7.011,22.603,0.043,0.962,0.93
2.0,1083.068,121.469,12.193,6.337,22.909,0.053,1.084,0.922
2.0,1173.049,125.791,11.119,6.452,22.245,0.046,0.954,0.932
2.0,1280.782,130.651,11.953,6.791,23.402,0.045,1.085,0.943
2.0,1132.077,124.507,12.531,6.3,22.557,0.055,1.042,0.918
2.0,1176.528,126.037,11.683,6.167,24.132,0.059,1.096,0.931
2.0,1239.453,128.188,11.366,6.608,23.936,0.049,1.005,0.948
2.0,1196.321,127.729,11.765,6.561,24.021,0.048,1.095,0.921
2.0,894.759,113.498,10.096,5.515,21.369,0.057,1.116,0.873
2.0,1221.223,129.108,12.416,6.924,23.334,0.053,0.912,0.921
2.0,1055.972,120.835,11.216,5.847,21.387,0.062,0.955,0.909
2.0,1365.802,134.979,12.708,6.347,24.582,0.05,1.004,0.942
2.0,1157.348,125.825,11.193,6.136,23.542,0.052,1.14,0.919
2.0,1178.7,127.007,11.284,6.52,24.485,0.05,0.907,0.918
2.0,1105.805,123.119,11.232,5.724,22.945,0.047,1.002,0.917
2.0,995.961,117.04,9.968,6.334,22.028,0.059,0.863,0.914
2.0,1182.444,125.925,11.774,6.865,22.543,0.04,1.007,0.937
2.0,1120.353,122.883,11.319,5.619,22.863,0.063,0.954,0.932
2.0,1219.025,128.51,13.062,6.651,23.346,0.043,0.921,0.928
2.0,1072.251,122.01,11.309,6.488,23.679,0.051,1.154,0.905
2.0,1043.176,121.265,10.584,6.062,22.491,0.051,1.147,0.891
2.0,1076.519,121.963,12.198,5.771,22.537,0.048,0.914,0.909
2.0,987.955,118.0,12.548,5.787,22.457,0.05,0.871,0.892
2.0,1117.057,122.858,11.433,5.659,22.929,0.056,0.953,0.93
2.0,1137.287,126.542,11.365,7.185,22.599,0.049,0.861,0.893
2.0,959.737,120.135,11.249,5.968,22.541,0.061,1.098,0.836
2.0,1275.524,131.0,13.703,5.86,23.329,0.039,0.918,0.934
2.0,1124.443,125.886,11.199,6.154,24.056,0.051,1.044,0.892
2.0,1060.046,119.595,11.769,5.879,21.757,0.049,0.906,0.931
2.0,1124.471,125.869,11.071,5.883,22.364,0.055,0.965,0.892
2.0,1073.414,121.623,11.067,5.964,23.826,0.044,0.905,0.912
2.0,905.064,110.797,9.698,6.067,21.801,0.062,1.056,0.926
2.0,1219.403,128.916,11.524,6.623,23.966,0.056,0.959,0.922
2.0,1008.217,123.738,9.825,6.557,24.058,0.043,1.267,0.827
2.0,1058.744,122.675,9.71,6.6,22.977,0.055,1.217,0.884
2.0,1131.884,125.035,12.582,6.047,25.354,0.039,1.081,0.91
2.0,1002.07,118.269,10.391,6.294,22.636,0.057,0.786,0.9
2.0,1094.064,125.261,11.531,6.436,22.726,0.051,0.796,0.876
2.0,1127.8,126.668,11.888,6.499,24.275,0.05,1.055,0.883
2.0,1112.794,125.833,12.535,6.264,23.433,0.049,0.877,0.883
2.0,965.543,117.422,9.726,6.323,21.566,0.056,1.003,0.88
2.0,1087.935,123.778,12.047,5.409,23.148,0.053,0.904,0.892
2.0,1156.082,123.767,12.675,6.777,22.893,0.04,0.913,0.948
2.0,1209.624,128.907,12.684,5.994,22.917,0.058,1.2,0.915
2.0,980.728,116.138,10.241,5.829,20.995,0.053,0.816,0.914
2.0,1175.185,126.595,12.17,6.243,23.391,0.045,0.876,0.921
2.0,1099.923,121.86,11.066,6.135,21.614,0.055,1.15,0.931
2.0,1259.282,130.196,11.536,6.547,23.479,0.049,1.138,0.934
2.0,1115.725,123.419,11.302,6.159,22.801,0.047,1.003,0.92
2.0,1176.734,125.195,11.23,6.35,22.0,0.053,0.881,0.943
2.0,1262.633,130.75,12.08,6.647,22.912,0.047,0.999,0.928
2.0,1170.838,126.652,11.562,6.718,23.586,0.048,0.959,0.917
2.0,1212.671,129.78,12.475,5.712,22.896,0.048,1.007,0.905
2.0,1298.491,133.266,12.84,6.524,23.833,0.049,0.964,0.919
2.0,1108.573,122.389,11.093,6.35,22.255,0.037,1.008,0.93
2.0,996.228,119.644,10.986,5.505,22.677,0.05,0.992,0.875
2.0,1118.826,124.779,11.438,6.224,22.256,0.047,0.958,0.903
2.0,1161.268,126.561,11.712,7.538,22.386,0.04,0.998,0.911
2.0,934.836,115.825,10.292,5.721,22.669,0.053,0.866,0.876
2.0,1064.132,121.168,11.258,6.493,21.982,0.049,0.999,0.911
2.0,1147.451,125.713,11.035,6.561,23.987,0.057,0.95,0.912
2.0,1161.325,128.02,12.39,6.241,22.624,0.042,0.96,0.89
2.0,1144.708,125.787,12.147,5.976,23.914,0.055,1.09,0.909
2.0,1080.192,121.12,10.632,5.861,21.468,0.062,0.909,0.925
2.0,1095.21,124.92,11.15,6.474,22.839,0.058,1.098,0.882
2.0,1062.871,120.681,11.791,6.254,23.209,0.064,1.043,0.917
2.0,953.266,115.099,11.817,6.229,22.007,0.037,1.002,0.904
2.0,1227.311,128.807,12.57,5.808,23.354,0.054,0.925,0.93
2.0,1333.868,133.006,13.015,7.122,22.957,0.049,1.008,0.948
2.0,1196.465,127.758,11.587,6.166,22.306,0.053,1.05,0.921
2.0,958.836,118.615,9.336,6.278,22.641,0.053,1.058,0.856
2.0,1221.144,130.333,11.115,6.73,24.024,0.046,0.952,0.903
1.2,1084.784,123.813,10.787,6.373,22.96,0.039,0.84,0.889
1.2,1101.427,124.111,10.456,6.5,22.942,0.048,1.052,0.899
1.2,950.819,116.932,10.036,6.622,21.642,0.047,1.056,0.874
1.2,1004.328,118.647,11.895,5.735,23.186,0.055,1.158,0.897
1.2,1176.931,126.223,11.495,6.503,23.098,0.051,1.095,0.928
1.2,1024.682,118.387,9.098,6.071,22.432,0.06,1.157,0.919
1.2,1122.755,125.214,11.968,6.323,23.044,0.049,1.046,0.9
1.2,1139.352,125.643,12.059,6.444,22.374,0.056,0.925,0.907
1.2,1121.531,124.328,10.481,5.993,22.733,0.056,1.04,0.912
1.2,1128.031,123.536,12.318,5.809,22.995,0.046,0.96,0.929
1.2,1197.557,126.719,12.278,6.217,23.076,0.051,0.957,0.937
1.2,1014.027,118.497,12.295,5.424,23.041,0.055,0.819,0.907
1.2,1184.663,129.445,11.658,6.255,22.966,0.051,1.005,0.888
1.2,958.81,117.521,9.871,6.302,22.126,0.053,0.913,0.872
1.2,1162.388,125.663,11.576,6.404,22.483,0.047,0.994,0.925
1.2,1076.682,121.852,11.559,6.338,21.438,0.047,0.907,0.911
1.2,1139.745,125.552,11.568,6.041,22.479,0.051,0.999,0.909
1.2,1147.621,126.996,11.737,6.254,22.918,0.048,1.0,0.894
1.2,1348.036,133.373,11.866,6.85,22.74,0.051,0.962,0.952
1.2,1141.048,125.515,10.74,6.295,24.748,0.045,1.185,0.91
1.2,945.05,117.769,11.088,5.303,22.908,0.05,1.092,0.856
1.2,919.575,111.552,10.583,5.912,20.798,0.059,0.955,0.929
1.2,1095.526,124.255,9.792,6.22,22.345,0.051,1.007,0.892
1.2,1076.312,121.841,12.156,6.087,22.035,0.049,0.998,0.911
1.2,1054.873,120.058,11.613,6.095,22.481,0.047,1.11,0.92
1.2,1195.353,126.166,11.527,6.711,22.003,0.045,1.045,0.944
1.2,975.335,116.002,11.039,6.134,21.659,0.062,0.854,0.911
1.2,1032.874,122.604,10.57,5.771,23.031,0.057,0.747,0.863
1.2,1242.212,129.849,12.572,6.174,25.029,0.047,0.999,0.926
1.2,1225.261,129.466,12.406,6.422,23.727,0.044,0.885,0.919
1.2,1093.443,123.925,10.99,5.897,23.113,0.053,1.144,0.895
1.2,1139.444,123.5,12.594,5.293,23.881,0.047,0.874,0.939
1.2,1187.241,126.229,11.801,6.346,22.585,0.062,1.045,0.936
1.2,1093.018,122.609,11.245,5.89,23.467,0.049,0.958,0.914
1.2,1116.443,122.415,11.381,5.841,21.564,0.061,0.997,0.936
1.2,1068.661,121.817,11.791,6.156,23.337,0.05,0.912,0.905
1.2,1102.526,124.783,11.173,6.714,23.31,0.037,0.963,0.89
1.2,1125.236,121.215,12.108,6.497,21.32,0.052,0.869,0.962
1.2,1152.291,124.688,12.54,5.995,23.462,0.046,1.15,0.931
1.2,1066.898,121.693,10.489,6.722,23.02,0.048,0.947,0.905
1.2,998.945,119.114,11.924,5.723,21.713,0.044,0.989,0.885
1.2,1055.786,121.91,11.322,6.137,23.044,0.053,1.105,0.893
1.2,1061.327,121.855,10.818,6.271,22.88,0.052,1.039,0.898
1.2,964.076,117.182,10.161,5.561,22.449,0.056,1.173,0.882
1.2,1023.128,118.963,11.187,6.265,22.629,0.056,1.049,0.908
1.2,1200.661,126.65,10.981,6.321,23.565,0.052,0.955,0.941
1.2,1033.347,119.429,10.296,6.315,22.233,0.045,0.961,0.91
1.2,1158.406,126.759,12.412,6.776,22.611,0.044,1.156,0.906
1.2,1098.938,122.217,12.561,6.105,21.639,0.047,1.174,0.925
1.2,1016.518,122.604,12.137,6.17,22.419,0.052,1.089,0.85
1.2,1166.239,127.301,11.085,6.355,21.87,0.052,1.101,0.904
1.2,1214.886,128.266,12.081,6.048,22.709,0.051,0.961,0.928
1.2,945.646,115.548,11.977,6.143,21.299,0.039,1.007,0.89
1.2,1002.015,118.878,11.985,5.832,22.243,0.056,0.952,0.891
1.2,1234.9,128.548,12.192,6.777,23.286,0.04,1.042,0.939
1.2,1126.385,124.365,11.995,6.018,22.402,0.053,1.19,0.915
1.2,1178.039,126.523,11.275,6.664,23.005,0.048,1.038,0.925
1.2,1146.892,125.183,11.641,5.881,23.037,0.053,0.907,0.92
1.2,1007.463,119.336,12.173,5.95,22.656,0.06,1.254,0.889
1.2,1259.68,130.976,12.249,6.301,22.572,0.05,1.002,0.923
1.2,996.734,120.064,10.865,5.87,22.9,0.061,1.327,0.869
1.2,1224.776,127.129,12.946,6.039,24.359,0.051,1.101,0.952
1.2,1113.488,124.417,11.595,6.313,22.748,0.051,1.002,0.904
1.2,1077.596,123.664,12.162,5.969,22.671,0.06,0.999,0.885
1.2,1060.527,123.41,12.185,6.011,23.019,0.041,1.012,0.875
1.2,1095.187,122.983,10.952,6.45,23.685,0.046,1.141,0.91
1.2,1230.998,128.902,12.982,6.588,22.556,0.041,0.953,0.931
1.2,1138.097,125.509,12.085,6.024,23.411,0.054,0.995,0.908
1.2,1085.417,122.221,11.07,6.549,22.373,0.053,1.156,0.913
1.2,1191.85,127.559,11.848,6.052,22.78,0.054,0.999,0.92
1.2,1296.343,132.017,12.754,6.53,22.961,0.054,0.96,0.935
1.2,1242.528,129.123,12.525,6.457,22.538,0.047,1.046,0.937
1.2,1114.982,122.725,10.619,5.875,21.506,0.052,0.921,0.93
1.2,1101.881,122.439,11.795,6.697,22.142,0.035,1.148,0.924
1.2,923.681,113.008,11.276,5.326,21.901,0.068,1.048,0.909
1.2,1054.532,121.708,12.29,5.135,22.555,0.046,0.955,0.895
1.2,938.915,116.213,10.339,6.05,22.386,0.06,1.309,0.874
1.2,1168.494,125.832,13.195,5.52,22.118,0.048,1.044,0.927
1.2,1152.385,125.069,10.768,6.361,21.923,0.056,1.09,0.926
1.2,1173.992,128.311,11.296,6.654,22.943,0.054,1.138,0.896
1.2,1207.176,127.195,12.208,6.12,22.704,0.049,0.995,0.938
1.2,1096.664,123.367,10.127,6.182,22.491,0.053,1.054,0.905
1.2,1031.182,121.427,11.612,5.377,22.803,0.052,0.945,0.879
1.2,1131.915,126.494,11.05,6.667,22.448,0.053,1.086,0.889
1.2,1167.957,126.716,10.559,5.895,22.23,0.059,0.958,0.914
1.2,1312.944,131.146,11.865,6.895,25.186,0.037,0.926,0.959
1.2,1026.005,120.531,12.504,5.67,23.736,0.046,1.05,0.887
1.2,1088.517,123.054,10.879,6.678,22.397,0.05,1.102,0.903
1.2,1239.289,129.535,13.256,6.453,22.344,0.051,1.047,0.928
1.2,870.423,115.686,9.614,6.103,22.795,0.07,0.704,0.817
1.2,992.673,118.375,9.845,6.023,22.646,0.053,0.948,0.89
1.2,1159.552,126.117,12.361,6.2,22.751,0.045,0.952,0.916
1.2,1200.127,128.484,11.487,6.397,22.735,0.046,0.954,0.914
1.2,1266.974,131.132,12.123,6.619,23.597,0.048,1.08,0.926
1.2,1072.09,122.091,10.89,6.187,22.661,0.043,1.052,0.904
1.2,1164.757,126.27,11.908,5.978,22.205,0.045,1.094,0.918
1.2,1250.921,130.684,13.242,6.447,22.785,0.045,0.956,0.92
1.2,1166.146,125.039,11.44,6.388,22.904,0.054,0.959,0.937
1.2,870.13,113.661,10.562,5.706,21.771,0.055,0.957,0.846
1.2,978.497,117.662,9.438,6.115,21.917,0.057,1.198,0.888
1.8,1012.091,120.964,10.696,6.252,24.956,0.05,0.874,0.869
1.8,1043.051,119.746,11.693,5.995,21.855,0.053,0.944,0.914
1.8,1295.18,131.577,12.523,6.587,23.369,0.043,1.01,0.94
1.8,1045.329,121.764,10.767,5.968,22.961,0.062,0.96,0.886
1.8,1072.008,120.349,11.634,6.583,21.676,0.052,0.917,0.93
1.8,1106.012,126.253,12.371,5.969,23.36,0.052,0.927,0.872
1.8,939.02,115.068,9.79,6.054,22.958,0.055,0.987,0.891
1.8,1151.903,125.066,11.211,6.626,22.827,0.058,0.882,0.925
1.8,1198.221,127.752,12.251,6.606,24.063,0.047,0.916,0.923
1.8,1129.834,126.157,12.526,6.773,23.89,0.048,1.155,0.892
1.8,1162.928,127.212,11.545,6.84,22.624,0.056,0.876,0.903
1.8,931.529,116.375,11.569,6.202,22.39,0.053,0.867,0.864
1.8,1204.605,128.069,13.434,6.26,22.295,0.037,0.993,0.923
1.8,1036.603,118.726,11.843,5.291,22.97,0.057,0.949,0.924
1.8,1285.112,131.287,11.175,6.905,22.767,0.05,0.958,0.937
1.8,1166.191,125.827,12.386,6.709,22.822,0.04,1.084,0.926
1.8,1182.633,126.917,13.188,5.688,22.988,0.051,0.912,0.923
1.8,1059.154,122.18,9.785,6.515,23.349,0.037,0.837,0.892
1.8,1163.362,124.58,11.332,5.851,22.149,0.062,1.001,0.942
1.8,1165.674,129.37,10.87,6.486,22.95,0.057,0.966,0.875
1.8,1174.035,125.442,12.572,6.0,22.759,0.047,1.044,0.938
1.8,1081.553,122.857,11.509,6.433,22.349,0.047,0.829,0.9
1.8,992.602,117.27,11.262,6.213,21.941,0.054,1.098,0.907
1.8,1017.518,120.591,10.896,6.0,23.114,0.051,0.868,0.879
1.8,1232.77,131.27,12.937,6.79,23.063,0.044,0.998,0.899
1.8,1217.005,127.861,11.609,6.315,23.521,0.048,1.137,0.935
1.8,1018.44,120.011,10.257,6.068,21.196,0.053,0.92,0.889
1.8,1097.881,123.368,11.068,6.432,22.352,0.043,1.098,0.906
1.8,1071.118,121.932,10.214,6.728,21.993,0.049,0.999,0.905
1.8,1101.652,121.315,11.505,6.021,20.98,0.06,0.957,0.941
1.8,1022.705,122.099,10.236,5.237,24.361,0.056,0.956,0.862
1.8,1097.081,124.718,11.259,6.27,23.594,0.05,1.094,0.886
1.8,1228.049,128.61,12.247,6.894,22.65,0.05,0.88,0.933
1.8,1144.863,124.394,11.984,6.771,22.498,0.052,1.003,0.93
1.8,1164.364,126.423,11.294,6.808,24.063,0.049,1.211,0.915
1.8,1057.025,121.44,11.276,6.821,23.598,0.055,1.326,0.901
1.8,992.525,118.06,11.281,6.154,23.23,0.041,0.997,0.895
1.8,1019.898,122.047,10.159,6.057,22.432,0.058,1.002,0.86
1.8,1231.977,128.963,12.087,6.201,22.702,0.057,0.963,0.931
1.8,1175.789,125.779,11.153,6.738,23.834,0.049,0.879,0.934
1.8,1136.128,125.858,11.686,7.027,23.658,0.046,0.964,0.901
1.8,885.769,115.047,10.224,5.685,23.222,0.061,1.049,0.841
1.8,1321.64,132.722,13.474,6.483,23.333,0.038,0.924,0.943
1.8,992.514,118.723,9.863,6.071,22.803,0.056,0.818,0.885
1.8,980.507,117.418,11.505,5.607,21.318,0.058,1.116,0.894
1.8,924.635,113.231,10.933,5.9,21.606,0.067,0.99,0.906
1.8,1168.619,127.247,12.031,6.35,22.618,0.05,1.086,0.907
1.8,1227.157,129.251,11.656,6.662,23.489,0.047,1.057,0.923
1.8,1143.152,123.459,12.057,6.253,23.268,0.056,1.05,0.942
1.8,1182.3,127.673,11.618,6.286,22.444,0.053,0.959,0.911
