true_angle,semi_major_axis,semi_minor_axis,eccentricity,convex_hull_area,convex_hull_perimeter
2.4,22.674,21.027,0.374,1423.529,135.97
2.4,22.424,21.434,0.294,1400.628,135.55
2.4,21.945,21.495,0.201,1428.934,135.771
2.4,22.522,20.149,0.447,1337.467,132.415
2.4,22.321,21.322,0.296,1408.987,135.777
2.4,22.319,21.845,0.205,1477.951,137.761
2.4,22.165,21.296,0.277,1414.182,135.09
2.4,22.624,21.397,0.325,1460.979,137.638
2.4,22.226,21.889,0.173,1448.069,136.989
2.4,21.863,20.671,0.326,1355.377,133.429
2.4,22.196,21.449,0.257,1432.054,136.209
2.4,21.922,21.589,0.174,1433.454,136.072
2.4,22.603,21.123,0.356,1403.416,135.343
2.4,22.031,21.693,0.174,1449.95,136.812
2.4,22.469,21.902,0.223,1445.235,137.476
2.4,22.002,21.902,0.095,1454.674,136.979
2.4,22.345,21.843,0.211,1473.06,137.664
2.4,22.654,21.147,0.359,1419.549,135.913
2.4,22.079,21.872,0.137,1429.619,136.58
2.4,22.008,21.664,0.176,1432.984,136.313
2.4,22.024,21.428,0.231,1424.786,135.385
2.4,22.441,21.19,0.329,1428.932,136.214
2.4,22.22,21.792,0.195,1457.179,137.123
2.4,21.94,21.134,0.269,1417.428,135.234
2.4,22.17,21.036,0.316,1410.859,134.939
2.4,22.323,21.285,0.301,1425.518,136.178
2.4,22.186,21.662,0.216,1444.29,137.013
2.4,21.987,21.611,0.184,1442.099,136.488
2.4,22.417,20.788,0.374,1418.554,135.14
2.4,22.406,21.421,0.293,1424.052,136.786
2.4,22.063,21.397,0.244,1430.176,136.138
2.4,22.312,22.006,0.165,1466.29,137.909
2.4,22.698,21.123,0.366,1452.754,136.694
2.4,21.709,21.196,0.216,1377.031,133.472
2.4,22.266,21.203,0.305,1427.104,136.11
2.4,21.927,21.646,0.16,1430.705,136.225
2.4,21.778,20.757,0.303,1316.491,132.054
2.4,21.508,20.824,0.25,1336.119,132.824
2.4,21.935,21.475,0.204,1414.914,135.369
2.4,22.385,21.98,0.189,1482.693,138.46
2.4,22.052,21.448,0.233,1419.248,135.482
2.4,22.012,21.524,0.209,1393.709,135.066
2.4,22.294,21.282,0.298,1427.734,135.802
2.4,22.343,21.893,0.2,1470.487,137.767
2.6,22.08,21.792,0.161,1427.881,136.0
2.6,22.085,21.681,0.19,1440.404,136.627
2.6,22.308,21.373,0.286,1435.872,136.269
2.6,22.418,21.377,0.301,1433.297,136.265
2.6,21.907,21.733,0.126,1435.684,136.443
2.6,22.657,21.803,0.272,1414.457,136.822
2.6,22.148,21.868,0.158,1447.686,136.946
2.6,22.131,21.215,0.285,1384.621,134.805
2.6,22.615,20.737,0.399,1411.035,134.974
2.6,22.328,21.629,0.248,1455.305,137.29
2.6,22.291,22.085,0.136,1476.867,138.196
2.6,22.011,21.481,0.218,1400.619,135.084
2.6,22.367,21.815,0.221,1458.204,137.439
2.6,22.34,21.515,0.269,1440.063,136.826
2.6,22.039,21.578,0.203,1427.409,136.06
2.6,22.048,21.302,0.258,1423.4,135.64
2.6,22.37,21.409,0.29,1450.711,137.067
2.6,22.229,21.759,0.204,1450.714,137.233
2.6,21.933,21.712,0.142,1435.76,136.426
2.6,22.036,21.197,0.273,1403.274,135.092
2.6,22.183,20.395,0.393,1390.559,133.56
2.6,22.129,21.637,0.21,1438.896,136.403
2.6,22.722,21.327,0.345,1465.442,137.545
2.6,22.093,21.625,0.205,1432.438,136.319
2.6,22.263,21.62,0.239,1446.802,136.658
2.6,21.892,21.439,0.202,1411.444,135.606
2.6,22.205,21.108,0.311,1413.106,135.398
2.6,21.828,21.561,0.156,1436.105,135.886
2.6,22.079,21.718,0.18,1432.46,136.452
2.6,22.266,21.827,0.198,1451.187,137.25
2.6,22.526,21.611,0.282,1460.239,137.432
2.6,22.183,21.761,0.194,1453.086,137.237
2.6,22.545,21.488,0.303,1444.185,136.828
2.6,22.324,21.096,0.327,1388.068,134.967
2.6,22.163,21.854,0.166,1456.191,136.85
2.6,21.762,20.986,0.265,1358.805,133.296
2.6,21.996,21.871,0.106,1424.185,136.075
2.6,22.26,21.845,0.192,1463.754,137.757
2.6,21.929,21.091,0.274,1395.967,134.74
2.6,22.237,21.608,0.236,1458.011,137.276
2.6,21.814,21.365,0.202,1404.789,135.097
2.6,22.116,21.441,0.245,1437.003,136.37
2.6,22.339,21.372,0.291,1429.392,136.089
2.6,21.778,21.218,0.225,1374.176,133.965
2.6,22.32,21.39,0.286,1409.295,135.576
2.6,21.981,21.51,0.206,1429.645,135.961
2.6,22.153,21.657,0.211,1452.111,136.901
2.6,22.263,21.762,0.211,1466.02,137.801
2.6,22.229,21.302,0.286,1400.567,134.97
2.6,21.569,21.123,0.202,1380.882,134.251
2.0,22.711,21.622,0.306,1471.008,138.182
2.0,22.461,21.811,0.239,1437.127,137.499
2.0,22.007,21.687,0.17,1419.635,136.062
2.0,22.395,21.165,0.327,1418.712,135.669
2.0,22.018,20.8,0.328,1367.974,133.407
2.0,22.301,21.255,0.303,1439.757,136.373
2.0,22.343,21.569,0.261,1439.13,136.967
2.0,22.306,21.362,0.288,1412.758,135.36
2.0,22.199,21.411,0.264,1436.644,136.414
2.0,22.188,21.798,0.187,1463.213,137.493
2.0,22.411,21.738,0.243,1443.694,137.333
2.0,22.316,21.657,0.241,1428.046,136.928
2.0,22.555,21.665,0.278,1463.814,137.799
2.0,22.332,21.124,0.324,1424.623,136.367
2.0,21.618,21.065,0.225,1353.203,133.028
2.0,22.369,21.84,0.216,1468.107,137.756
2.0,21.922,21.462,0.204,1418.251,135.176
2.0,22.045,21.254,0.265,1389.541,134.512
2.0,22.357,21.762,0.229,1458.757,137.479
2.0,22.158,21.879,0.158,1464.389,137.661
2.0,22.15,21.384,0.261,1381.915,134.805
2.0,22.362,22.195,0.122,1478.326,138.061
2.0,21.794,21.495,0.165,1431.432,135.943
2.0,22.351,22.013,0.173,1474.233,138.131
2.0,22.145,21.555,0.229,1445.567,136.732
2.0,22.512,21.814,0.247,1468.576,137.94
2.0,22.198,21.905,0.162,1432.65,137.109
2.0,22.49,20.92,0.367,1386.617,134.859
2.0,22.329,21.624,0.249,1431.504,136.642
2.0,22.357,21.5,0.274,1437.319,136.515
2.0,22.45,21.589,0.274,1459.556,137.075
2.0,22.25,21.541,0.25,1418.982,135.813
2.0,22.026,21.671,0.179,1407.31,135.447
2.0,22.423,21.544,0.277,1454.442,136.98
2.0,22.436,21.427,0.296,1435.507,136.508
2.0,21.949,21.44,0.214,1381.795,134.809
2.0,22.184,21.398,0.264,1437.271,136.189
2.0,22.098,21.012,0.31,1356.063,133.89
2.0,22.665,20.909,0.386,1420.26,135.576
2.0,21.819,21.58,0.148,1409.687,135.708
2.0,22.494,21.777,0.25,1478.052,138.059
2.0,21.923,21.336,0.23,1390.377,134.585
2.0,22.428,21.135,0.335,1426.82,135.957
2.0,22.181,20.964,0.327,1386.94,134.657
2.0,22.606,21.202,0.347,1434.528,136.483
2.0,22.977,21.227,0.383,1424.421,136.418
2.0,22.452,21.351,0.309,1390.144,135.255
2.0,22.433,21.42,0.297,1444.298,136.743
2.0,22.166,21.895,0.156,1457.951,137.171
2.0,22.189,21.638,0.221,1438.986,136.438
3.0,22.666,20.637,0.414,1380.958,134.063
3.0,22.096,21.748,0.177,1442.024,136.684
3.0,22.066,21.958,0.099,1474.274,137.955
3.0,21.953,21.423,0.219,1426.755,135.864
3.0,22.469,21.217,0.329,1412.571,135.873
3.0,22.285,21.54,0.256,1414.97,135.513
3.0,22.036,20.855,0.323,1383.932,133.691
3.0,22.263,21.363,0.281,1421.495,135.841
3.0,22.222,21.819,0.19,1460.72,137.429
3.0,22.145,21.325,0.27,1393.73,135.251
3.0,21.592,21.473,0.105,1396.081,134.336
3.0,22.287,21.354,0.286,1408.72,135.413
3.0,22.375,21.412,0.29,1381.053,134.638
3.0,22.553,20.997,0.365,1406.841,135.464
3.0,22.003,21.455,0.222,1422.047,135.723
3.0,22.03,21.679,0.178,1440.009,136.518
3.0,22.311,21.757,0.222,1453.196,136.927
3.0,22.191,21.095,0.31,1419.365,135.096
3.0,22.107,21.772,0.173,1438.869,136.722
3.0,22.44,21.218,0.326,1420.455,135.814
3.0,22.287,21.898,0.186,1464.642,137.373
3.0,22.387,21.384,0.296,1436.847,136.648
3.0,22.419,21.803,0.233,1442.754,137.331
3.0,21.816,21.531,0.161,1401.335,134.813
3.0,22.489,20.989,0.359,1404.238,135.191
3.0,22.284,20.986,0.336,1401.043,135.384
3.0,22.243,21.24,0.297,1423.751,136.122
3.0,22.1,21.746,0.178,1428.767,136.364
3.0,22.064,21.078,0.296,1400.773,134.988
3.0,22.409,21.522,0.279,1455.318,137.511
3.0,22.527,21.351,0.319,1452.136,136.822
3.0,22.308,21.947,0.179,1482.86,138.07
3.0,22.584,21.701,0.277,1450.512,137.36
3.0,22.22,21.691,0.217,1445.678,136.99
3.0,21.818,21.286,0.22,1404.576,135.24
3.0,21.741,21.419,0.171,1402.995,134.809
3.0,21.698,21.161,0.221,1374.627,133.882
3.0,22.162,21.741,0.194,1445.091,136.777
3.0,22.252,20.478,0.391,1373.855,133.881
3.0,22.179,21.39,0.264,1414.294,135.672
3.0,21.614,20.937,0.248,1328.664,132.443
3.0,22.024,21.482,0.221,1437.505,136.076
3.0,22.225,21.353,0.277,1432.983,136.497
3.0,22.432,21.844,0.227,1492.457,138.331
3.0,22.562,20.789,0.389,1381.344,134.72
3.0,22.331,20.872,0.356,1398.638,134.293
3.0,21.644,20.638,0.301,1328.857,132.226
3.0,22.353,21.976,0.183,1471.142,137.928
3.0,22.365,21.435,0.285,1400.275,135.49
3.0,22.216,21.735,0.207,1467.643,137.064
2.8,22.089,21.513,0.227,1431.326,136.014
2.8,22.378,21.716,0.241,1460.887,137.172
2.8,22.484,21.506,0.292,1443.455,137.125
2.8,22.429,21.296,0.314,1420.109,135.809
2.8,21.956,21.415,0.221,1421.401,135.754
2.8,21.649,21.336,0.169,1365.538,133.945
2.8,22.347,21.322,0.299,1440.776,136.535
2.8,22.334,21.484,0.273,1440.872,136.84
2.8,21.89,21.011,0.281,1397.441,134.616
2.8,21.907,21.468,0.199,1342.016,133.217
2.8,22.534,21.904,0.235,1493.052,138.709
2.8,22.035,21.151,0.28,1392.839,134.712
2.8,22.208,20.86,0.343,1406.347,135.134
2.8,21.74,21.458,0.16,1401.146,135.252
2.8,22.292,21.552,0.256,1436.002,136.377
2.8,22.457,21.223,0.327,1360.972,134.799
2.8,22.314,19.435,0.491,1284.819,129.867
2.8,22.31,21.462,0.273,1405.727,135.665
2.8,21.958,21.556,0.191,1449.372,136.738
2.8,22.251,21.811,0.198,1439.628,136.848
2.8,22.416,21.747,0.242,1440.437,136.875
2.8,22.107,20.787,0.34,1378.618,134.481
2.8,22.28,21.921,0.179,1462.562,137.343
2.8,22.272,21.335,0.287,1412.942,135.454
2.8,21.872,21.125,0.259,1398.306,134.305
2.8,21.757,21.381,0.185,1381.346,134.667
2.8,22.606,21.451,0.316,1467.547,137.406
2.8,22.212,21.592,0.235,1456.529,136.917
2.8,22.135,21.808,0.171,1458.644,137.357
2.8,22.387,21.592,0.264,1445.934,136.667
2.8,22.029,21.702,0.172,1433.247,136.441
2.8,22.083,21.118,0.292,1410.938,134.742
2.8,22.013,21.105,0.284,1373.736,134.172
2.8,21.96,21.187,0.263,1400.747,134.999
2.8,21.884,21.341,0.221,1416.617,135.131
2.8,22.559,21.118,0.352,1446.192,136.303
2.8,21.827,20.675,0.321,1380.233,133.37
2.8,21.985,21.7,0.161,1409.382,135.527
2.8,22.056,21.049,0.299,1414.971,134.93
2.8,22.111,21.77,0.175,1444.973,136.611
2.8,21.751,21.364,0.188,1408.971,134.768
2.8,22.381,21.121,0.331,1423.02,135.832
2.8,22.053,20.617,0.355,1375.446,133.2
2.8,22.035,21.758,0.158,1431.417,135.995
2.8,22.201,22.009,0.131,1460.193,137.425
2.8,22.503,21.522,0.292,1457.016,137.384
2.8,22.223,21.084,0.316,1405.492,135.247
2.8,22.422,21.45,0.291,1448.676,136.69
2.8,21.961,21.381,0.228,1403.127,134.684
2.8,22.313,21.481,0.271,1452.393,136.974
3.2,22.005,21.431,0.227,1410.791,135.471
3.2,22.035,21.679,0.179,1448.739,136.786
3.2,21.944,21.412,0.219,1407.241,135.163
3.2,22.528,21.74,0.262,1494.232,138.555
3.2,22.016,21.249,0.262,1413.483,135.21
3.2,22.179,21.598,0.227,1461.5,137.155
3.2,22.36,21.597,0.259,1417.619,136.209
3.2,21.749,21.547,0.136,1403.611,134.454
3.2,22.75,20.881,0.397,1428.184,136.312
3.2,22.405,21.621,0.262,1448.757,137.018
3.2,21.959,21.738,0.142,1435.64,136.217
3.2,22.185,21.128,0.305,1411.921,135.243
3.2,22.584,21.039,0.364,1417.664,135.475
3.2,22.432,21.762,0.243,1457.665,137.09
3.2,22.367,21.452,0.283,1400.77,135.37
3.2,21.931,20.83,0.313,1359.913,133.514
3.2,22.033,21.38,0.242,1412.414,135.373
3.2,22.24,21.536,0.25,1451.821,136.761
3.2,22.546,21.283,0.33,1391.999,134.878
3.2,21.862,21.37,0.211,1395.12,134.824
3.2,22.011,21.292,0.254,1410.722,135.322
3.2,22.077,21.293,0.264,1392.85,134.925
3.2,22.26,21.523,0.255,1431.95,136.304
3.2,22.156,21.66,0.21,1434.136,136.175
3.2,22.405,21.666,0.255,1458.571,137.259
3.2,21.834,20.823,0.301,1371.366,133.01
3.2,22.174,21.286,0.28,1410.957,135.117
3.2,22.219,20.72,0.361,1380.205,133.928
3.2,21.614,21.287,0.173,1387.909,134.218
3.2,22.237,21.885,0.177,1453.191,137.218
3.2,22.162,21.001,0.319,1396.646,134.337
3.2,22.344,21.824,0.215,1448.222,136.929
3.2,22.298,20.815,0.359,1407.041,135.003
3.2,21.912,21.444,0.205,1435.936,136.237
3.2,22.275,21.444,0.271,1410.347,136.069
3.2,22.066,21.374,0.248,1382.68,134.601
3.2,22.292,21.501,0.264,1447.919,136.568
3.2,22.305,21.601,0.249,1448.325,136.832
3.2,21.784,21.535,0.151,1419.83,135.085
3.2,21.829,21.311,0.216,1392.971,135.38
3.2,21.878,21.708,0.124,1391.595,135.372
3.2,22.036,21.488,0.222,1422.433,135.988
3.2,21.995,21.496,0.212,1439.127,136.555
3.2,22.356,21.998,0.178,1482.882,138.539
3.2,22.058,20.803,0.332,1358.577,133.055
3.2,21.983,20.404,0.372,1373.726,133.72
3.2,22.092,21.297,0.266,1414.475,135.401
3.2,22.349,21.563,0.263,1445.703,137.118
3.2,22.337,21.336,0.296,1444.946,136.643
3.2,22.343,21.465,0.278,1413.82,136.235
3.4,22.29,21.511,0.262,1447.958,136.841
3.4,21.73,21.568,0.122,1396.521,135.238
3.4,22.376,21.291,0.308,1402.45,135.544
3.4,22.576,21.939,0.236,1483.061,138.433
3.4,22.367,21.733,0.236,1466.971,137.378
3.4,22.22,21.757,0.203,1454.954,137.14
3.4,22.422,21.019,0.348,1422.326,135.655
3.4,22.106,21.243,0.277,1404.192,134.974
3.4,22.435,22.07,0.18,1463.371,137.961
3.4,22.443,21.445,0.295,1437.781,136.969
3.4,22.404,21.638,0.259,1439.83,136.936
3.4,22.091,21.427,0.243,1402.359,135.7
3.4,22.462,20.716,0.387,1402.923,134.704
3.4,21.855,21.647,0.138,1406.173,135.036
3.4,22.567,21.766,0.264,1457.11,137.708
3.4,22.05,21.678,0.183,1438.467,136.249
3.4,22.233,21.156,0.308,1405.937,135.343
3.4,22.525,21.159,0.343,1437.371,136.497
3.4,22.022,21.599,0.195,1437.726,136.396
3.4,22.309,21.679,0.236,1457.954,137.118
3.4,22.414,21.732,0.245,1462.704,137.215
3.4,22.366,22.084,0.158,1503.749,138.784
3.4,22.604,21.216,0.345,1458.975,137.06
3.4,22.351,21.581,0.26,1436.949,136.369
3.4,22.187,21.775,0.192,1437.633,136.602
3.4,22.181,21.847,0.173,1461.056,137.309
3.4,22.549,21.813,0.253,1453.749,137.736
3.4,22.694,21.594,0.308,1459.202,137.509
3.4,22.314,22.032,0.159,1480.663,138.278
3.4,22.054,21.396,0.242,1421.103,136.112
3.4,22.154,20.463,0.383,1308.531,132.334
3.4,22.396,21.639,0.258,1444.767,136.724
3.4,22.321,22.011,0.166,1485.593,138.568
3.4,22.394,21.785,0.232,1458.217,137.949
3.4,22.218,21.818,0.189,1453.595,137.417
3.4,22.102,21.774,0.172,1434.408,136.245
3.4,22.614,21.77,0.271,1433.956,137.122
3.4,22.582,20.767,0.393,1413.991,135.464
3.4,22.624,21.876,0.255,1496.387,138.755
3.4,22.288,21.296,0.295,1395.762,135.278
3.4,22.143,21.598,0.221,1446.616,136.875
3.4,22.263,21.912,0.177,1451.888,137.151
3.4,22.241,22.041,0.134,1443.569,137.213
3.4,22.577,20.514,0.418,1389.545,134.381
3.4,22.438,22.018,0.193,1498.68,138.797
3.4,22.189,22.037,0.117,1475.155,137.9
3.4,22.599,21.663,0.285,1427.027,136.671
3.4,22.483,20.617,0.399,1363.168,133.71
3.4,22.531,21.534,0.294,1449.039,137.012
3.4,22.255,21.481,0.261,1446.217,136.675
3.6,22.035,21.505,0.218,1428.329,135.848
3.6,22.378,21.579,0.265,1438.262,137.151
3.6,22.587,21.783,0.265,1460.261,137.818
3.6,22.24,21.852,0.186,1471.752,137.861
3.6,22.194,20.465,0.387,1345.565,133.257
3.6,22.239,21.304,0.287,1431.049,135.99
3.6,22.134,21.611,0.216,1428.813,135.907
3.6,22.062,21.39,0.245,1426.194,135.995
3.6,21.89,21.74,0.117,1419.812,136.246
3.6,22.378,21.506,0.276,1457.509,137.061
3.6,22.951,21.156,0.388,1477.782,138.039
3.6,22.497,21.572,0.284,1444.59,136.862
3.6,22.605,21.48,0.312,1462.632,137.579
3.6,22.231,21.463,0.261,1418.735,136.207
3.6,22.276,21.353,0.285,1438.57,136.553
3.6,21.716,21.291,0.197,1388.088,134.438
3.6,22.397,21.901,0.209,1458.934,137.73
3.6,21.984,21.618,0.182,1421.718,136.121
3.6,22.307,21.595,0.251,1439.909,136.859
3.6,22.261,21.86,0.189,1443.08,137.199
3.6,22.19,21.68,0.213,1447.552,136.724
3.6,22.257,20.804,0.355,1385.416,134.185
3.6,22.76,21.618,0.313,1471.895,137.934
3.6,22.205,21.668,0.219,1433.717,136.046
3.6,22.406,21.308,0.309,1436.829,136.399
3.6,21.891,21.688,0.136,1430.996,136.27
3.6,22.058,21.882,0.126,1446.395,136.94
3.6,21.902,21.563,0.175,1414.677,135.823
3.6,22.381,21.738,0.238,1454.452,137.169
3.6,22.091,21.848,0.148,1438.307,136.595
3.6,22.198,21.618,0.227,1425.435,136.424
3.6,22.55,21.198,0.341,1456.548,136.89
3.6,22.737,22.038,0.246,1517.024,139.697
3.6,22.438,21.509,0.285,1456.783,137.278
3.6,22.291,21.85,0.198,1451.503,137.068
3.6,22.435,21.664,0.26,1464.231,137.946
3.6,22.35,21.938,0.191,1486.356,138.426
3.6,22.381,21.434,0.288,1468.145,137.497
3.6,22.687,21.574,0.309,1452.42,137.347
3.6,22.613,21.786,0.268,1481.391,138.094
3.6,22.129,21.851,0.158,1441.917,136.97
3.6,22.565,21.269,0.334,1406.754,135.999
3.6,22.496,21.199,0.335,1421.314,135.881
3.6,22.665,20.984,0.378,1434.67,135.957
3.6,22.24,21.576,0.243,1446.111,136.556
3.6,22.054,21.591,0.204,1433.382,136.022
3.6,22.586,21.85,0.253,1508.059,138.883
3.6,22.302,21.771,0.217,1448.804,137.162
3.6,22.261,21.646,0.233,1448.018,136.954
3.6,22.484,21.707,0.261,1473.479,137.676
4.4,22.228,21.691,0.219,1457.627,137.686
4.4,22.347,21.598,0.257,1458.17,137.317
4.4,22.989,20.349,0.465,1411.373,135.297
4.4,22.257,21.553,0.25,1435.835,136.401
4.4,22.224,21.766,0.202,1455.476,137.061
4.4,22.51,21.567,0.286,1475.654,137.724
4.4,22.317,21.846,0.204,1457.975,137.231
4.4,22.338,21.562,0.261,1444.584,137.221
4.4,22.114,21.26,0.275,1421.823,135.358
4.4,22.132,21.185,0.289,1409.819,135.278
4.4,22.319,21.996,0.17,1480.201,138.373
4.4,22.832,21.15,0.377,1414.351,136.005
4.4,22.221,21.22,0.297,1409.625,135.654
4.4,21.866,21.193,0.246,1370.977,133.593
4.4,22.315,22.045,0.155,1469.429,137.958
4.4,22.754,21.332,0.348,1463.853,137.725
4.4,22.222,21.092,0.315,1403.923,135.086
4.4,22.505,21.7,0.265,1441.951,136.846
4.4,22.314,21.802,0.213,1489.174,138.169
4.4,22.201,21.919,0.159,1466.293,137.805
4.4,22.306,20.845,0.356,1391.224,134.499
4.4,22.398,20.965,0.352,1377.466,134.468
4.4,22.031,21.643,0.187,1434.458,136.675
4.4,22.021,21.552,0.205,1437.709,136.397
4.4,21.833,21.254,0.229,1400.274,134.141
4.4,22.4,21.964,0.196,1501.041,138.855
4.4,22.095,21.963,0.109,1443.074,136.799
4.4,22.333,21.935,0.188,1484.068,138.086
4.4,22.17,21.824,0.176,1450.171,136.879
4.4,22.214,20.76,0.356,1382.641,133.783
4.4,22.264,21.635,0.236,1450.718,137.114
4.4,22.307,21.032,0.333,1410.122,135.424
4.4,22.462,21.377,0.307,1415.064,136.076
4.4,22.472,21.682,0.263,1457.463,137.242
4.4,22.326,20.823,0.361,1408.626,135.466
4.4,22.459,21.949,0.212,1510.195,139.112
4.4,22.509,21.953,0.221,1492.499,138.762
4.4,22.258,21.919,0.174,1485.045,138.034
4.4,22.454,21.888,0.223,1487.704,138.258
4.4,22.179,21.661,0.215,1443.724,137.077
4.4,21.781,20.668,0.316,1364.676,132.88
4.4,22.444,21.725,0.251,1472.533,138.15
4.4,22.247,21.137,0.312,1403.007,135.054
4.4,22.58,21.445,0.313,1428.098,136.371
4.4,22.272,21.679,0.229,1463.706,137.198
4.4,22.252,21.631,0.235,1453.887,137.402
4.4,22.445,21.731,0.25,1457.457,137.255
4.4,22.47,21.437,0.3,1438.345,136.555
4.4,22.422,21.85,0.224,1472.795,137.904
4.4,22.275,21.74,0.218,1448.282,137.099
4.0,22.141,21.851,0.162,1464.265,137.622
4.0,22.451,20.649,0.393,1392.873,134.525
4.0,22.252,21.517,0.255,1433.464,136.045
4.0,22.383,21.498,0.278,1431.436,136.676
4.0,22.369,21.985,0.185,1463.022,137.9
4.0,22.296,21.724,0.225,1441.222,136.711
4.0,21.58,21.443,0.113,1378.565,134.431
4.0,22.555,20.755,0.391,1402.732,135.05
4.0,22.181,21.004,0.321,1386.383,135.109
4.0,22.322,21.773,0.221,1469.993,137.47
4.0,22.634,20.996,0.373,1432.608,135.843
4.0,21.955,21.547,0.192,1399.54,135.493
4.0,22.047,21.508,0.22,1399.522,135.405
4.0,22.448,22.219,0.143,1495.297,138.985
4.0,22.475,21.595,0.277,1434.707,136.965
4.0,22.344,21.756,0.228,1410.8,135.972
4.0,22.798,21.34,0.352,1461.093,137.403
4.0,22.175,21.25,0.286,1432.309,136.53
4.0,22.818,20.42,0.446,1361.268,133.677
4.0,22.517,22.134,0.184,1488.961,139.022
4.0,22.051,21.185,0.278,1378.356,134.399
4.0,22.256,21.245,0.298,1431.226,135.795
4.0,22.258,21.515,0.256,1457.447,137.188
4.0,22.448,21.43,0.298,1420.463,136.126
4.0,22.696,21.48,0.323,1459.724,137.763
4.0,22.04,21.843,0.133,1464.775,137.587
4.0,22.22,21.943,0.157,1433.633,136.71
4.0,22.31,21.971,0.173,1490.471,138.17
4.0,21.986,21.243,0.258,1358.364,133.581
4.0,22.118,21.53,0.229,1426.697,135.877
4.0,21.959,21.585,0.184,1410.477,135.586
4.0,22.211,21.635,0.226,1478.099,137.648
4.0,22.07,21.756,0.168,1450.054,136.88
4.0,22.513,22.24,0.155,1440.798,137.732
4.0,21.705,21.34,0.183,1388.657,134.459
4.0,22.421,21.292,0.313,1442.014,136.521
4.0,22.565,21.937,0.234,1456.479,137.806
4.0,22.122,21.505,0.234,1460.813,136.647
4.0,22.238,21.615,0.235,1463.648,137.278
4.0,22.615,21.155,0.354,1410.353,135.639
4.0,22.374,20.647,0.385,1343.091,133.411
4.0,22.285,22.073,0.138,1476.973,138.248
4.0,22.434,21.67,0.259,1480.551,137.943
4.0,22.287,21.847,0.198,1436.263,137.245
4.0,22.152,21.6,0.222,1446.61,136.799
4.0,23.033,20.813,0.428,1428.972,136.405
4.0,22.413,20.644,0.389,1353.258,133.488
4.0,21.906,21.181,0.255,1389.509,133.901
4.0,22.202,21.808,0.187,1434.05,136.537
4.0,22.413,21.397,0.298,1446.998,136.744
4.6,22.544,21.698,0.271,1485.063,138.577
4.6,21.635,21.245,0.189,1393.204,134.297
4.6,22.594,21.844,0.255,1489.147,138.382
4.6,22.146,21.034,0.313,1403.017,135.358
4.6,22.021,21.439,0.228,1385.08,135.18
4.6,21.95,21.258,0.249,1407.813,134.714
4.6,22.364,21.493,0.276,1426.948,136.931
4.6,22.662,21.144,0.36,1430.778,136.288
4.6,22.401,21.603,0.264,1456.383,137.612
4.6,22.454,21.494,0.289,1452.635,137.287
4.6,22.541,21.401,0.314,1445.669,136.914
4.6,22.222,21.608,0.233,1442.757,136.702
4.6,22.1,22.03,0.079,1458.208,137.305
4.6,22.428,21.149,0.333,1419.817,135.734
4.6,22.549,21.128,0.349,1430.366,136.197
4.6,22.147,21.705,0.199,1447.95,137.357
4.6,22.01,21.571,0.199,1439.224,136.706
4.6,22.131,20.888,0.33,1390.236,134.361
4.6,22.19,21.198,0.296,1412.253,135.637
4.6,22.605,21.662,0.286,1457.612,137.446
4.6,22.539,20.775,0.388,1369.739,134.001
4.6,22.264,21.294,0.292,1420.893,135.805
4.6,21.978,21.645,0.174,1449.649,136.705
4.6,22.523,21.948,0.225,1502.019,138.915
4.6,22.243,21.981,0.153,1465.448,137.451
4.6,21.919,21.483,0.199,1411.312,135.563
4.6,22.25,21.379,0.277,1409.594,135.696
4.6,21.983,21.128,0.276,1405.069,134.815
4.6,22.864,21.257,0.368,1448.532,136.99
4.6,22.242,21.714,0.217,1447.434,136.909
4.6,22.471,21.86,0.232,1461.299,137.739
4.6,21.801,20.994,0.27,1393.792,133.998
4.6,22.232,21.811,0.194,1459.226,137.62
4.6,21.735,21.311,0.196,1407.844,134.732
4.6,22.045,21.437,0.233,1428.223,135.884
4.6,22.38,21.712,0.242,1447.944,137.207
4.6,22.455,22.003,0.2,1493.701,138.794
4.6,22.368,21.75,0.233,1477.121,137.59
4.6,22.267,21.871,0.188,1476.315,138.375
4.6,22.529,21.8,0.252,1478.626,138.326
4.6,22.495,21.269,0.326,1436.453,136.895
4.6,22.412,21.156,0.33,1409.844,135.945
4.6,22.215,21.667,0.221,1468.438,137.635
4.6,21.618,20.915,0.253,1354.128,132.45
4.6,22.283,21.746,0.218,1437.564,136.563
4.6,22.528,21.028,0.359,1443.432,136.972
4.6,22.431,21.035,0.347,1419.967,135.677
4.6,22.371,21.339,0.3,1423.264,136.121
4.6,22.294,21.461,0.271,1418.827,136.091
4.6,22.177,21.551,0.236,1449.1,137.289
4.2,22.07,21.462,0.233,1435.971,136.142
4.2,22.316,21.748,0.224,1460.349,137.09
4.2,22.45,21.997,0.2,1466.253,137.835
4.2,22.23,21.769,0.203,1413.638,137.013
4.2,22.064,21.437,0.237,1413.458,135.67
4.2,22.07,21.393,0.246,1439.192,135.887
4.2,22.413,21.426,0.293,1443.731,137.084
4.2,22.315,21.203,0.312,1413.414,135.756
4.2,22.588,21.861,0.252,1485.795,138.433
4.2,22.664,21.238,0.349,1463.818,137.589
