true_angle,semi_major_axis,semi_minor_axis,eccentricity,convex_hull_area,convex_hull_perimeter
34.7,9.446,3.208,0.941,21.103,18.77
34.7,8.505,3.173,0.928,25.553,20.161
34.7,5.385,2.679,0.867,23.176,19.112
34.7,7.651,2.851,0.928,18.922,17.258
34.7,9.214,3.171,0.939,22.755,19.017
34.7,57902.87,200.386,1.0,23.103,19.374
34.7,67741.671,216.496,1.0,11.363,13.642
34.7,73488.682,250.519,1.0,13.602,14.983
34.8,4.229,2.471,0.811,17.512,16.274
34.8,73480.215,231.24,1.0,21.326,18.824
34.8,28751.735,153.348,1.0,21.466,19.189
34.8,5.918,2.759,0.885,23.813,19.12
34.8,70334.648,250.49,1.0,17.454,17.751
34.8,7.363,2.885,0.92,18.242,17.173
34.8,10.393,3.639,0.937,19.761,18.283
34.8,7.561,3.083,0.913,24.365,19.517
34.8,7.971,3.023,0.925,27.077,20.697
34.8,4.636,2.369,0.86,17.886,16.66
34.9,6.864,2.771,0.915,20.316,18.33
34.9,39886.473,202.443,1.0,24.031,19.671
34.9,21004.371,94.095,1.0,18.273,19.763
34.9,2.65,2.025,0.645,9.247,11.903
34.9,7.423,2.884,0.921,21.159,18.603
34.9,3.95,2.453,0.784,16.429,15.963
34.9,6.776,2.822,0.909,21.008,18.405
34.9,3.413,2.16,0.774,11.47,13.349
34.9,21598.231,125.13,1.0,22.655,19.248
34.9,91669.247,268.842,1.0,23.083,19.834
35.0,56696.997,224.111,1.0,19.218,17.93
35.0,7.067,2.9,0.912,13.602,14.912
35.0,49252.444,205.286,1.0,19.908,18.408
35.0,5.993,2.718,0.891,22.702,18.875
35.0,9.524,3.396,0.934,23.45,19.521
35.0,32173.179,166.018,1.0,15.894,16.884
35.0,51044.378,333.187,1.0,14.829,17.663
35.0,7.179,2.908,0.914,25.049,19.713
35.0,5.418,2.67,0.87,18.298,17.371
35.0,5.311,2.593,0.873,20.82,18.044
35.1,6.414,2.838,0.897,21.257,18.267
35.1,4.601,2.535,0.835,15.509,15.575
35.1,6.557,2.636,0.916,17.954,17.649
35.1,7.087,2.98,0.907,18.797,17.652
35.1,30032.267,157.342,1.0,18.287,17.463
35.1,3.892,2.435,0.78,16.634,16.392
35.1,53962.024,195.574,1.0,21.772,19.339
35.1,3.052,2.322,0.649,14.119,14.478
35.1,73096.758,246.256,1.0,19.235,17.891
35.1,5.688,2.741,0.876,20.434,17.857
35.2,85002.683,248.434,1.0,23.904,19.553
35.2,8.395,3.139,0.927,26.003,20.252
35.2,54132.232,219.438,1.0,13.578,14.959
35.2,5.588,2.723,0.873,14.478,16.268
35.2,5.623,2.782,0.869,23.724,19.254
35.2,78676.396,253.845,1.0,17.24,17.47
35.2,3.24,2.758,0.525,22.707,17.931
35.2,5.564,2.535,0.89,14.001,16.554
35.2,74750.41,259.059,1.0,21.304,18.964
35.2,35321.709,175.072,1.0,18.643,18.224
35.3,43066.994,184.482,1.0,18.929,17.204
35.3,8.928,3.372,0.926,24.741,19.97
35.3,18136.368,127.725,1.0,18.229,17.648
35.3,69725.226,243.151,1.0,23.925,19.974
35.3,5.866,2.7,0.888,21.105,18.496
35.3,88368.587,257.876,1.0,23.373,19.575
35.3,64481.42,223.647,1.0,14.71,15.738
35.3,14.064,3.813,0.963,20.642,18.547
35.3,61792.444,224.597,1.0,21.79,18.853
35.3,6.191,2.859,0.887,11.884,14.098
35.4,7.576,3.068,0.914,17.927,17.178
35.4,4.067,2.465,0.795,15.507,15.414
35.4,58619.382,212.111,1.0,20.535,17.972
35.4,46195.747,198.055,1.0,21.596,18.536
35.4,7.93,2.981,0.927,21.877,18.766
35.4,57010.801,206.349,1.0,19.62,17.818
35.4,7972.017,82.447,1.0,19.687,18.4
35.4,65942.203,234.92,1.0,20.913,18.263
35.4,48128.723,215.37,1.0,12.597,14.751
35.4,38178.298,177.993,1.0,11.126,13.493
35.5,4.73,2.534,0.844,12.85,15.981
35.5,5.234,2.663,0.861,18.451,16.978
35.5,3.683,2.543,0.723,23.091,18.398
35.5,7.964,3.106,0.921,18.264,17.247
35.5,6.622,2.966,0.894,20.169,18.046
35.5,74561.61,256.469,1.0,17.739,18.001
35.5,41643.363,190.22,1.0,17.445,17.586
35.5,5.129,2.668,0.854,16.093,16.128
35.5,5.679,2.608,0.888,16.125,16.002
35.5,37297.326,184.326,1.0,22.273,19.312
35.6,4.858,2.71,0.83,17.667,17.527
35.6,38142.963,172.79,1.0,14.639,15.392
35.6,64166.274,226.617,1.0,14.012,15.165
35.6,38018.415,173.997,1.0,18.749,17.464
35.6,70673.204,230.208,1.0,26.63,20.435
35.6,5.791,2.521,0.9,16.355,16.85
35.6,6.34,2.805,0.897,20.553,18.111
35.6,7.733,3.143,0.914,24.888,19.86
35.6,6.734,2.981,0.897,25.833,20.057
35.6,5.47,2.697,0.87,19.095,17.248
35.7,3.733,2.225,0.803,10.551,12.898
35.7,2.936,2.139,0.685,11.616,13.306
35.7,40233.043,179.934,1.0,10.174,13.709
35.7,8.938,3.375,0.926,24.51,19.873
35.7,62235.374,235.65,1.0,15.464,15.745
35.7,39350.259,174.212,1.0,14.372,15.216
35.7,49006.325,194.361,1.0,20.656,18.126
35.7,6.877,2.885,0.908,16.823,16.479
35.7,54013.311,219.061,1.0,24.815,20.078
35.7,23875.795,137.36,1.0,15.135,15.43
35.8,137994.669,299.773,1.0,28.871,22.213
35.8,55980.787,223.624,1.0,16.562,16.239
35.8,3.32,2.227,0.741,12.725,14.446
35.8,7.064,2.951,0.909,21.59,18.969
35.8,5.27,2.63,0.867,17.389,16.453
35.8,7.709,2.96,0.923,19.022,17.822
35.8,3.755,2.58,0.727,15.79,15.858
35.8,8.547,3.253,0.925,23.096,19.217
35.8,3.651,2.276,0.782,12.778,13.946
35.8,45924.051,194.651,1.0,16.607,17.758
35.9,57312.536,224.475,1.0,15.896,16.114
35.9,3.341,1.952,0.811,9.259,13.339
35.9,26163.427,140.905,1.0,22.451,18.983
35.9,7.847,3.043,0.922,20.573,18.25
35.9,53231.711,223.91,1.0,24.767,20.334
35.9,62833.731,233.103,1.0,20.746,18.445
35.9,61722.287,221.883,1.0,14.573,15.876
35.9,4.365,2.476,0.824,15.637,15.597
35.9,6.438,2.952,0.889,21.483,18.69
35.9,62964.463,219.625,1.0,14.42,15.159
36.0,61317.898,222.595,1.0,22.089,18.651
36.0,42737.81,182.476,1.0,17.16,16.391
36.0,4.416,2.562,0.815,14.625,15.227
36.0,6.14,2.955,0.877,21.116,18.16
36.0,7.62,3.207,0.907,20.969,18.533
36.0,19825.527,135.298,1.0,24.38,20.084
36.0,4.716,2.378,0.864,16.288,16.547
36.0,56744.091,229.024,1.0,15.946,17.319
36.0,42963.83,210.206,1.0,14.667,16.587
36.0,5.774,2.772,0.877,15.486,15.752
36.1,5.43,2.701,0.868,16.935,16.465
36.1,3.169,2.256,0.702,11.047,13.14
36.1,4.124,2.639,0.768,13.356,14.917
36.1,8.747,3.147,0.933,21.944,19.096
36.1,3.53,2.329,0.751,17.168,17.039
36.1,59249.718,221.531,1.0,15.93,15.926
36.1,6.411,2.875,0.894,21.118,18.43
36.1,14568.905,106.202,1.0,17.873,16.957
36.1,21117.044,132.453,1.0,14.624,15.281
36.1,7.903,3.15,0.917,20.894,18.546
36.2,6.161,2.815,0.89,15.315,15.759
36.2,2.625,2.049,0.625,6.991,10.843
36.2,69461.481,251.741,1.0,24.554,20.265
36.2,16623.611,125.079,1.0,19.656,18.402
36.2,61315.346,245.355,1.0,27.812,21.446
36.2,66505.108,240.995,1.0,24.939,19.83
36.2,70521.909,257.225,1.0,17.471,17.517
36.2,33621.876,172.225,1.0,13.965,15.236
36.2,5.361,2.769,0.856,20.457,17.782
36.2,3.567,2.161,0.796,10.331,13.109
36.3,6.217,2.841,0.889,20.52,17.986
36.3,45994.48,191.351,1.0,15.199,16.459
36.3,64041.381,242.317,1.0,22.882,19.62
36.3,3.142,2.236,0.702,11.083,13.215
36.3,2.884,2.024,0.712,6.003,10.125
36.3,60433.611,224.399,1.0,12.229,14.153
36.3,38247.979,185.265,1.0,22.093,19.05
36.3,70369.769,256.537,1.0,13.04,14.662
36.3,27560.07,151.987,1.0,17.467,17.564
36.3,4.759,2.633,0.833,17.338,17.042
36.4,7.043,3.024,0.903,18.648,17.232
36.4,80376.526,260.96,1.0,21.724,18.879
36.4,14.526,4.024,0.961,18.463,18.077
36.4,41104.244,194.062,1.0,15.442,16.056
36.4,5.054,2.416,0.878,16.226,17.191
36.4,46591.434,202.223,1.0,19.987,18.383
36.4,7.659,3.22,0.907,16.379,16.643
36.4,3.477,2.233,0.766,11.206,13.236
36.4,5.162,2.834,0.836,28.055,20.715
36.4,4.397,2.498,0.823,17.304,16.282
36.5,65644.138,228.953,1.0,22.895,19.137
36.5,4.182,2.461,0.809,17.063,16.113
36.5,35420.074,186.58,1.0,19.645,18.072
36.5,73414.192,253.023,1.0,16.109,16.387
36.5,13.402,3.929,0.956,24.215,20.065
36.5,12.592,3.848,0.952,18.666,17.815
36.5,4.71,2.556,0.84,16.982,16.129
36.5,7.59,3.164,0.909,20.662,18.182
36.5,67269.163,231.962,1.0,15.751,16.009
36.5,4.765,3.049,0.769,23.049,18.913
36.6,8.955,3.234,0.933,20.598,18.113
36.6,4.42,2.568,0.814,15.168,15.441
36.6,34313.467,175.558,1.0,17.031,16.636
36.6,95008.496,279.284,1.0,22.386,18.967
36.6,3.088,2.026,0.755,10.388,13.444
36.6,32390.242,153.494,1.0,10.13,12.934
36.6,50447.435,237.234,1.0,11.082,15.039
36.6,78425.14,262.039,1.0,19.55,17.746
36.6,60891.415,260.035,1.0,14.397,16.412
36.6,77226.225,248.369,1.0,16.293,16.417
36.7,26504.649,161.669,1.0,15.081,17.445
36.7,8.999,3.338,0.929,19.078,17.54
36.7,75015.878,269.712,1.0,18.18,17.335
36.7,74042.594,251.446,1.0,21.837,18.778
36.7,7.146,3.121,0.9,23.422,19.365
36.7,3.858,2.538,0.753,13.201,14.632
36.7,72758.812,253.928,1.0,17.731,17.029
36.7,25172.346,153.165,1.0,18.726,17.623
36.7,39177.775,191.784,1.0,22.815,19.727
36.7,41574.964,196.379,1.0,16.6,17.459
36.8,4.044,2.523,0.782,14.967,15.573
36.8,80383.494,256.22,1.0,24.983,20.041
36.8,10.694,3.487,0.945,21.799,19.065
36.8,53081.338,224.942,1.0,20.28,18.644
36.8,5.794,2.855,0.87,17.484,16.643
36.8,9.578,3.383,0.936,25.332,20.152
36.8,9.723,3.486,0.934,20.154,18.18
36.8,73600.355,250.932,1.0,24.595,20.264
36.8,19565.912,134.079,1.0,21.79,19.243
36.8,72094.337,247.055,1.0,23.239,19.934
36.9,80800.682,280.022,1.0,24.216,20.309
36.9,6.375,3.073,0.876,20.916,18.214
36.9,81514.961,266.081,1.0,19.858,18.052
36.9,12.258,3.805,0.951,23.285,19.339
36.9,57101.79,214.92,1.0,16.875,16.518
36.9,3.868,2.221,0.819,10.856,12.989
36.9,50321.089,209.349,1.0,11.491,14.177
36.9,30299.246,169.413,1.0,13.314,15.005
36.9,31830.897,173.599,1.0,17.371,17.094
36.9,49939.835,221.837,1.0,13.948,15.235
37.0,28916.104,159.479,1.0,15.604,16.255
37.0,57635.788,222.57,1.0,18.039,17.464
37.0,64564.394,238.93,1.0,20.812,18.697
37.0,75503.623,252.921,1.0,19.148,18.415
37.0,5.725,2.795,0.873,20.954,18.144
37.0,19479.704,136.645,1.0,18.85,17.816
37.0,55739.687,236.866,1.0,20.042,18.193
37.0,5.843,2.861,0.872,18.936,17.242
37.0,18703.856,137.022,1.0,18.977,17.942
37.0,35270.157,176.343,1.0,13.175,14.793
37.1,61697.579,231.665,1.0,18.918,17.734
37.1,58722.007,233.493,1.0,23.191,19.387
37.1,5.224,2.577,0.87,13.773,15.209
37.1,62093.018,246.347,1.0,24.32,20.051
37.1,36704.928,183.582,1.0,14.966,15.88
37.1,31691.938,184.963,1.0,12.824,15.092
37.1,50980.432,216.945,1.0,16.085,16.388
37.1,35498.261,189.651,1.0,9.889,13.314
37.1,48665.706,209.22,1.0,15.716,16.337
37.1,27500.926,164.603,1.0,23.835,19.796
37.2,11540.716,108.716,1.0,16.843,16.953
37.2,53460.639,229.614,1.0,17.21,17.099
37.2,58238.51,230.044,1.0,24.733,19.784
37.2,46442.305,209.233,1.0,27.178,20.818
37.2,77702.874,271.876,1.0,22.949,19.18
37.2,8.918,3.147,0.936,13.242,14.699
37.2,36796.539,187.951,1.0,18.916,18.134
37.2,5.536,2.857,0.857,14.634,15.839
37.2,7.548,3.029,0.916,17.155,16.927
37.2,3.43,2.415,0.71,13.458,15.008
37.3,83434.391,270.34,1.0,23.106,19.513
37.3,5.802,2.919,0.864,22.324,18.517
37.3,11.799,3.63,0.951,23.446,19.351
37.3,78030.831,268.628,1.0,22.219,19.23
37.3,54465.49,215.725,1.0,13.904,15.814
37.3,60014.271,228.104,1.0,19.415,18.135
37.3,71057.888,260.489,1.0,14.905,15.736
37.3,45830.005,190.619,1.0,10.934,14.48
37.3,70064.884,250.764,1.0,23.701,19.429
37.3,2.717,1.631,0.8,6.267,11.314
37.4,8.711,3.387,0.921,15.44,16.806
37.4,33251.409,179.088,1.0,23.441,19.81
37.4,10.945,3.563,0.946,19.683,18.455
37.4,56839.176,253.58,1.0,9.427,14.01
37.4,25532.332,162.567,1.0,14.967,17.136
37.4,34143.026,169.739,1.0,23.354,19.286
37.4,4.564,2.457,0.843,10.199,14.264
37.4,60575.737,236.029,1.0,15.288,15.735
37.4,38132.614,193.672,1.0,15.609,15.887
37.4,59061.648,229.338,1.0,15.84,17.934
37.5,3.745,2.587,0.723,21.549,18.84
37.5,4.988,2.422,0.874,11.958,15.041
37.5,9.225,3.482,0.926,25.277,20.039
37.5,42335.663,191.995,1.0,19.271,18.246
37.5,44212.715,201.811,1.0,26.997,20.756
37.5,45261.793,213.005,1.0,8.402,12.161
37.5,51440.286,221.256,1.0,15.423,17.519
37.5,20528.775,144.3,1.0,14.352,15.605
37.5,41243.758,203.754,1.0,18.77,17.96
37.5,46083.683,208.459,1.0,15.742,16.402
37.6,6.313,2.851,0.892,16.274,16.105
37.6,3.199,2.507,0.621,21.524,17.303
37.6,28688.964,161.003,1.0,16.467,17.167
37.6,2.91,2.283,0.62,12.232,14.136
37.6,44459.404,208.408,1.0,13.826,16.459
37.6,4.206,2.425,0.817,12.237,14.55
37.6,46831.727,209.037,1.0,22.963,19.475
37.6,72375.597,244.153,1.0,19.533,17.844
37.6,81478.181,286.6,1.0,24.422,20.168
37.6,13158.662,110.739,1.0,24.656,20.064
37.7,37848.557,186.72,1.0,20.156,18.165
37.7,5.069,2.514,0.868,12.568,14.205
37.7,8744.047,96.744,1.0,18.907,18.233
37.7,64984.439,201.869,1.0,28.965,22.822
37.7,73875.666,252.118,1.0,24.103,19.9
37.7,14936.242,123.636,1.0,15.52,16.791
37.7,5.321,2.858,0.843,16.78,16.488
37.7,76171.082,268.188,1.0,23.674,19.87
37.7,7.307,3.114,0.905,20.2,17.938
37.7,22788.535,151.891,1.0,28.302,21.553
37.8,82410.559,262.308,1.0,19.053,17.801
37.8,30501.944,164.541,1.0,16.85,16.958
37.8,42616.275,185.466,1.0,16.551,16.565
37.8,6592.921,84.37,1.0,23.02,19.681
37.8,7.965,3.345,0.908,14.924,15.816
37.8,37906.64,174.885,1.0,12.732,14.661
37.8,90435.331,281.989,1.0,18.232,17.263
37.8,25655.92,163.68,1.0,17.938,17.416
37.8,17512.679,138.385,1.0,8.96,14.073
37.8,18084.209,136.644,1.0,21.44,18.93
37.9,57306.008,216.922,1.0,15.105,16.88
37.9,5.289,2.7,0.86,17.194,16.33
37.9,46358.182,216.62,1.0,22.804,19.745
37.9,23956.364,156.707,1.0,20.428,18.465
37.9,24583.11,159.852,1.0,17.146,17.105
37.9,46677.725,212.305,1.0,14.571,16.641
37.9,4.423,2.634,0.803,16.318,16.263
37.9,2.938,2.651,0.431,11.133,14.539
37.9,74291.771,264.895,1.0,21.798,18.909
37.9,23874.801,152.342,1.0,21.553,19.016
38.0,5.842,3.037,0.854,17.59,17.116
38.0,6.175,2.978,0.876,17.79,16.837
38.0,39251.111,189.513,1.0,10.175,14.514
38.0,6.039,2.802,0.886,13.91,14.946
38.0,5.742,2.873,0.866,21.369,18.507
38.0,5047.082,74.544,1.0,15.657,17.003
38.0,39700.006,213.095,1.0,19.895,18.684
38.0,6.53,2.958,0.891,16.645,16.293
38.0,4.449,3.548,0.603,36.486,23.605
38.0,3.887,2.325,0.801,10.755,13.123
38.1,67522.495,260.593,1.0,17.869,17.032
38.1,6.892,3.159,0.889,22.83,19.062
38.1,3.558,2.28,0.768,8.798,12.271
38.1,9.814,3.505,0.934,20.567,18.177
38.1,33336.381,177.529,1.0,7.865,11.663
38.1,32863.274,175.552,1.0,12.113,14.01
38.1,101703.408,309.996,1.0,24.214,20.071
38.1,24225.928,159.734,1.0,16.488,16.895
38.1,61018.75,250.898,1.0,21.992,19.043
38.1,37441.8,188.985,1.0,15.567,16.164
38.2,34062.219,178.089,1.0,23.191,19.25
38.2,51476.175,228.961,1.0,19.09,18.106
38.2,10.838,3.596,0.943,15.691,16.751
38.2,49005.414,221.344,1.0,13.869,15.368
38.2,66714.776,249.388,1.0,22.392,19.106
38.2,57175.661,243.601,1.0,20.155,18.693
38.2,80367.078,277.123,1.0,16.901,16.548
38.2,48403.208,215.481,1.0,19.488,18.114
38.2,72059.162,266.894,1.0,26.375,20.648
38.2,58782.087,220.982,1.0,17.885,17.051
38.3,8.235,3.455,0.908,22.312,19.567
38.3,5.822,2.737,0.883,16.007,17.118
38.3,2.151,1.859,0.503,6.832,10.599
38.3,43452.53,196.924,1.0,16.994,16.551
38.3,66929.75,267.016,1.0,18.043,17.306
38.3,36610.563,177.604,1.0,13.131,15.99
38.3,63528.69,242.635,1.0,28.545,21.946
38.3,34437.258,191.027,1.0,23.308,19.899
38.3,54913.784,233.94,1.0,21.518,18.946
38.3,8.642,3.295,0.924,19.801,17.76
38.4,69139.668,310.641,1.0,21.886,19.931
38.4,45239.568,211.086,1.0,19.092,17.934
38.4,40997.257,207.894,1.0,18.574,17.702
38.4,51802.299,234.508,1.0,16.185,17.078
38.4,55920.537,246.535,1.0,20.79,18.912
38.4,51806.459,223.009,1.0,15.812,15.952
38.4,5.092,2.873,0.826,13.954,15.395
38.4,57369.098,227.393,1.0,16.298,16.211
38.4,36423.334,176.884,1.0,11.773,15.331
38.4,71120.202,268.648,1.0,15.623,16.469
38.5,58222.962,251.585,1.0,22.38,19.382
38.5,49150.475,232.47,1.0,13.202,16.49
38.5,60551.051,221.75,1.0,13.727,15.88
38.5,75191.665,277.417,1.0,22.863,19.839
38.5,6.859,3.109,0.891,17.949,17.866
38.5,46490.795,199.193,1.0,14.499,15.831
38.5,54925.723,232.586,1.0,11.789,14.008
38.5,80957.621,275.75,1.0,19.822,18.248
38.5,35177.069,182.3,1.0,20.305,18.006
38.5,3.068,2.111,0.726,8.157,12.202
38.6,6.665,2.846,0.904,17.688,17.236
38.6,47648.01,214.571,1.0,18.141,17.24
38.6,82235.291,293.321,1.0,26.136,20.869
38.6,79465.392,297.604,1.0,25.881,20.946
38.6,4.691,2.311,0.87,15.85,16.282
38.6,60616.742,247.95,1.0,14.481,15.422
38.6,57513.009,237.388,1.0,23.778,19.828
38.6,42619.754,208.323,1.0,11.902,14.441
38.6,15364.574,127.891,1.0,18.818,18.489
38.6,4.766,2.669,0.828,15.237,15.6
38.7,74080.974,264.039,1.0,21.056,18.847
38.7,79118.279,279.514,1.0,22.965,19.594
38.7,3.265,2.458,0.658,12.553,14.025
38.7,29452.091,178.403,1.0,21.964,19.287
38.7,26366.718,169.461,1.0,18.404,17.777
38.7,70210.068,268.724,1.0,23.7,19.649
38.7,35815.407,186.176,1.0,17.007,17.148
38.7,11.117,3.717,0.942,24.164,19.922
38.7,7.249,3.246,0.894,17.982,18.443
38.7,42393.273,198.83,1.0,16.493,17.22
38.8,42565.997,194.7,1.0,11.065,14.044
38.8,40471.225,194.727,1.0,16.917,16.678
38.8,74599.969,266.967,1.0,16.958,17.1
38.8,28192.076,181.779,1.0,23.727,19.931
38.8,63783.68,263.018,1.0,22.375,19.685
38.8,8.379,3.379,0.915,17.959,17.068
38.8,37250.974,189.882,1.0,17.117,17.406
38.8,4.298,2.554,0.804,13.142,14.993
38.8,91650.956,309.412,1.0,25.802,20.742
38.8,70626.773,241.547,1.0,10.921,13.86
38.9,53390.033,243.772,1.0,25.227,20.544
38.9,57431.141,233.214,1.0,13.454,14.901
38.9,38992.83,205.761,1.0,22.374,19.348
38.9,26544.536,173.767,1.0,17.127,17.407
38.9,43092.829,194.019,1.0,11.87,13.829
38.9,5.638,2.803,0.868,16.802,16.439
38.9,7.903,3.153,0.917,15.904,16.129
38.9,32537.07,186.237,1.0,18.168,18.189
38.9,46736.032,202.844,1.0,13.907,16.776
38.9,44141.107,206.755,1.0,12.111,14.166
39.0,28187.627,168.592,1.0,9.989,13.296
39.0,11074.995,109.439,1.0,18.895,17.805
39.0,53275.332,224.523,1.0,21.031,18.218
39.0,55827.734,249.651,1.0,16.717,17.054
39.0,4.531,2.622,0.816,13.844,14.852
39.0,7.044,3.203,0.891,23.993,19.561
39.0,47119.536,229.002,1.0,25.725,20.979
39.0,2.861,1.714,0.801,8.84,12.937
39.0,3.104,2.365,0.648,12.921,14.172
39.0,54212.05,216.323,1.0,9.578,13.116
39.1,72824.109,267.779,1.0,25.088,20.305
39.1,7350.892,87.911,1.0,14.952,16.13
39.1,48450.449,216.543,1.0,13.378,16.074
39.1,6.979,3.107,0.895,19.124,17.958
39.1,29057.788,159.983,1.0,16.064,16.598
39.1,50095.026,214.6,1.0,23.434,19.509
39.1,66754.791,256.483,1.0,24.271,19.836
39.1,62661.315,259.284,1.0,24.312,19.866
39.1,50669.63,211.757,1.0,14.778,15.417
39.1,35231.114,197.274,1.0,18.598,18.074
39.2,35387.588,196.371,1.0,8.218,12.129
39.2,64935.882,256.407,1.0,17.075,16.81
39.2,66134.432,264.498,1.0,24.921,20.325
39.2,10.831,3.739,0.939,23.546,19.492
39.2,12862.205,114.699,1.0,18.168,17.513
39.2,86843.785,291.973,1.0,24.827,19.981
39.2,51567.383,208.402,1.0,15.163,15.624
39.2,5.884,2.873,0.873,10.199,13.256
39.2,47780.044,208.703,1.0,11.331,15.388
39.2,35799.513,202.018,1.0,16.953,17.317
39.3,14418.001,123.061,1.0,12.258,15.324
39.3,36942.377,191.623,1.0,18.078,17.089
39.3,61965.463,266.599,1.0,16.285,16.917
39.3,5.602,2.768,0.869,14.646,15.397
39.3,38944.591,196.717,1.0,13.425,15.39
39.3,34753.634,192.133,1.0,15.769,16.791
39.3,30263.902,166.345,1.0,15.484,16.45
39.3,7.587,3.356,0.897,20.938,18.639
39.3,50339.772,210.711,1.0,14.721,17.167
39.3,11718.973,114.421,1.0,13.878,15.445
39.4,42217.703,198.568,1.0,15.88,16.856
39.4,58168.376,241.485,1.0,17.926,17.715
39.4,47633.772,229.53,1.0,12.018,14.692
39.4,13481.352,117.417,1.0,9.352,12.918
39.4,28717.527,184.192,1.0,9.536,14.058
39.4,47629.165,228.003,1.0,13.368,15.824
39.4,20522.855,148.249,1.0,14.917,16.925
39.4,11.435,3.72,0.946,21.213,18.804
39.4,25232.212,160.762,1.0,13.253,15.055
39.4,7.575,3.293,0.901,22.14,18.806
39.5,3.384,2.532,0.663,13.464,14.737
39.5,60434.816,267.099,1.0,21.574,19.813
39.5,67817.551,261.974,1.0,13.649,15.39
39.5,18.308,4.808,0.965,16.085,16.709
39.5,39445.504,219.114,1.0,22.442,19.687
39.5,9.185,3.295,0.933,20.197,17.969
39.5,29980.611,188.259,1.0,22.123,19.549
39.5,49860.791,228.28,1.0,17.448,17.475
39.5,45957.316,218.549,1.0,18.118,17.148
39.5,38008.319,213.906,1.0,21.928,19.309
39.6,46408.947,219.37,1.0,10.193,13.471
39.6,56287.088,236.115,1.0,13.152,16.384
39.6,18995.61,147.945,1.0,13.784,15.914
39.6,50834.255,219.006,1.0,12.882,14.446
39.6,2.834,1.955,0.724,8.493,12.366
39.6,43106.252,220.907,1.0,22.857,19.691
39.6,4.804,2.799,0.813,28.746,21.09
39.6,33421.132,196.826,1.0,22.898,19.941
39.6,21428.032,153.096,1.0,19.476,18.371
39.6,6.225,3.298,0.848,41.34,25.462
39.7,44915.33,211.11,1.0,12.418,14.309
39.7,52023.752,234.842,1.0,14.609,15.462
39.7,41438.093,203.961,1.0,14.134,15.648
39.7,43817.839,204.591,1.0,12.62,15.02
39.7,55903.658,240.044,1.0,25.297,20.37
39.7,43135.896,274.557,1.0,6.484,11.722
39.7,46995.187,234.755,1.0,13.774,15.58
39.7,4.622,2.472,0.845,13.878,15.55
39.7,4.035,2.654,0.753,12.968,14.655
39.7,11.723,3.687,0.949,14.66,15.738
39.8,39581.11,188.798,1.0,16.236,16.301
39.8,10860.011,99.128,1.0,15.332,15.962
39.8,66405.282,254.847,1.0,14.949,15.861
39.8,17070.222,138.348,1.0,19.819,18.769
39.8,72794.535,281.264,1.0,20.76,18.917
39.8,25727.888,165.579,1.0,19.485,18.032
39.8,33627.76,198.785,1.0,21.775,19.713
39.8,42240.795,206.119,1.0,17.897,17.329
39.8,13.449,4.342,0.946,20.483,18.68
39.8,58611.345,244.871,1.0,13.31,15.2
39.9,10.341,3.703,0.934,15.947,16.508
39.9,79040.154,282.28,1.0,20.254,18.359
39.9,32444.464,171.624,1.0,12.566,15.159
39.9,87698.165,299.375,1.0,20.488,18.628
39.9,44522.776,194.155,1.0,10.371,13.269
39.9,4.179,2.667,0.77,15.532,15.86
39.9,35451.555,203.372,1.0,19.594,18.797
39.9,41993.597,190.282,1.0,9.6,13.185
39.9,32467.539,199.391,1.0,12.681,16.11
39.9,55152.271,242.47,1.0,23.225,19.798
40.0,65151.783,274.456,1.0,22.26,19.336
40.0,54961.599,244.271,1.0,24.339,20.151
40.0,21427.384,154.974,1.0,22.719,19.9
40.0,45557.075,222.685,1.0,13.714,15.825
40.0,6.011,2.923,0.874,14.802,16.172
40.0,59461.169,253.634,1.0,12.653,14.679
40.0,21.815,5.265,0.97,25.737,20.823
40.0,19515.512,153.787,1.0,19.862,18.675
40.0,75896.124,280.634,1.0,18.278,17.422
40.0,67775.199,253.392,1.0,9.239,12.489
40.1,83838.515,297.227,1.0,20.148,18.557
40.1,32726.782,188.792,1.0,13.298,15.226
40.1,42925.547,224.453,1.0,27.438,21.432
40.1,47861.237,209.903,1.0,15.789,16.448
40.1,43976.636,237.45,1.0,23.499,20.325
40.1,8.138,3.308,0.914,15.046,16.072
40.1,29333.333,186.702,1.0,23.62,20.064
40.1,19713.819,153.419,1.0,17.257,17.401
40.1,33555.884,174.976,1.0,12.062,15.711
40.1,44484.525,206.612,1.0,14.458,16.275
40.2,33983.045,201.972,1.0,17.755,18.111
40.2,36937.429,199.621,1.0,6.144,10.624
40.2,70131.556,284.396,1.0,21.362,19.178
40.2,27704.095,175.876,1.0,15.524,16.078
40.2,76718.38,310.368,1.0,15.54,17.502
40.2,2.906,2.153,0.672,9.126,12.18
40.2,34776.736,206.158,1.0,17.819,18.333
40.2,3.449,2.467,0.699,12.064,14.072
40.2,30984.593,189.417,1.0,14.84,16.124
40.2,4.822,2.701,0.828,12.923,14.906
40.3,5.321,2.905,0.838,15.395,15.81
40.3,50171.098,240.842,1.0,15.335,16.371
40.3,48743.728,223.913,1.0,12.314,14.903
40.3,3.138,2.393,0.647,10.439,13.061
40.3,56909.021,242.546,1.0,16.743,16.876
40.3,7.286,3.193,0.899,17.299,17.146
40.3,5.289,2.934,0.832,17.449,16.984
40.3,35830.321,190.879,1.0,11.754,15.563
