true_angle,semi_major_axis,semi_minor_axis,eccentricity,convex_hull_area,convex_hull_perimeter,eccentricity_ratio,aspect_ratio,theta
23.8,1.521,1.366,0.441,5.718,8.821,0.898,1.031,-0.469
23.8,1.596,1.338,0.545,5.378,8.711,0.839,1.123,-0.095
23.8,1.605,1.323,0.566,5.867,8.989,0.824,1.336,-0.151
23.8,1.641,1.351,0.568,5.87,9.012,0.823,1.12,0.023
23.8,1.557,1.3,0.551,5.772,8.832,0.835,1.162,-0.007
23.8,1.587,1.341,0.535,5.88,8.946,0.845,1.084,0.261
23.8,1.624,1.354,0.552,6.008,9.062,0.834,1.143,0.2
23.8,1.524,1.286,0.537,5.501,8.688,0.844,1.169,0.214
23.8,1.572,1.318,0.544,5.678,8.967,0.839,1.238,-0.075
23.8,1.565,1.427,0.411,6.365,9.225,0.912,1.12,-0.054
23.8,1.475,1.454,0.169,5.551,8.843,1.015,1.045,0.236
23.8,1.49,1.335,0.444,5.825,8.79,0.896,0.972,2.188
23.8,1.483,1.395,0.339,5.87,8.844,0.941,1.015,0.012
23.8,1.515,1.35,0.453,5.625,8.793,0.891,1.111,-0.102
23.8,1.585,1.344,0.53,6.229,9.099,0.848,1.156,0.358
23.8,1.483,1.38,0.365,5.579,8.896,0.931,1.126,0.416
23.8,1.439,1.338,0.368,5.362,8.478,0.93,0.939,0.07
23.8,1.571,1.402,0.451,6.194,9.139,0.892,1.109,-0.309
23.8,1.579,1.392,0.472,6.476,9.215,0.881,1.129,-0.069
23.8,1.621,1.434,0.467,6.317,9.272,0.884,1.031,0.103
23.8,1.458,1.399,0.284,5.824,8.875,1.043,1.016,-0.154
23.8,1.547,1.23,0.606,5.368,8.585,0.796,1.291,-0.016
23.8,1.524,1.383,0.42,6.015,8.959,0.907,1.129,-0.048
23.8,1.493,1.387,0.369,6.037,8.896,0.929,1.02,-0.354
23.8,1.561,1.245,0.603,5.404,8.621,0.798,1.198,-0.172
23.8,1.528,1.427,0.357,5.747,8.95,0.934,1.13,0.24
23.8,1.519,1.382,0.415,5.755,8.832,1.099,1.015,2.282
23.8,1.542,1.264,0.572,5.607,8.674,0.82,1.147,-0.375
23.8,1.616,1.347,0.552,6.238,9.134,0.834,1.112,0.372
23.8,1.507,1.272,0.536,5.356,8.536,0.844,1.207,0.235
23.8,1.522,1.424,0.354,6.095,9.04,0.935,0.986,0.111
23.8,1.64,1.257,0.642,5.805,8.951,0.766,1.251,-0.281
23.8,1.5,1.423,0.316,6.05,9.011,0.949,1.066,0.273
23.8,1.612,1.349,0.548,5.805,9.002,0.837,1.12,0.214
23.8,1.558,1.422,0.409,5.86,8.976,0.912,1.035,0.328
23.8,1.643,1.272,0.633,5.718,8.842,0.774,1.219,-0.052
23.9,1.586,1.364,0.51,6.094,9.055,0.86,1.204,0.068
23.9,1.632,1.322,0.587,5.975,9.044,0.81,1.274,0.026
23.9,1.547,1.319,0.522,5.818,8.879,0.853,1.205,0.329
23.9,1.479,1.419,0.284,5.719,8.919,0.959,1.034,0.022
23.9,1.571,1.244,0.611,5.48,8.798,0.792,1.291,-0.045
23.9,1.54,1.381,0.443,5.951,8.961,0.897,1.042,-0.314
23.9,1.52,1.268,0.551,5.386,8.539,0.835,1.043,-0.159
23.9,1.518,1.423,0.349,6.027,8.98,0.937,1.072,0.317
23.9,1.612,1.348,0.548,5.997,9.051,0.836,1.163,0.233
23.9,1.514,1.412,0.361,5.977,8.962,1.073,0.972,-3.956
23.9,1.715,1.258,0.68,5.593,8.892,0.734,1.289,0.084
23.9,1.498,1.369,0.406,5.79,8.824,0.914,1.058,-0.536
23.9,1.579,1.266,0.598,5.605,8.717,0.802,1.156,0.324
23.9,1.62,1.449,0.448,6.258,9.27,0.894,1.117,0.114
23.9,1.448,1.354,0.355,5.693,8.682,1.07,0.959,-0.757
23.9,1.592,1.366,0.513,6.115,9.051,0.858,1.131,-0.096
23.9,1.647,1.336,0.585,6.099,9.147,0.811,1.192,-0.401
23.9,1.585,1.348,0.526,5.939,9.001,0.85,1.199,0.027
23.9,1.57,1.39,0.464,6.338,9.201,0.886,1.09,-0.184
23.9,1.536,1.377,0.443,5.981,8.964,0.896,1.066,-0.856
23.9,1.603,1.396,0.491,6.417,9.219,0.871,1.118,-0.132
23.9,1.593,1.15,0.692,4.901,8.386,0.722,1.351,0.188
23.9,1.597,1.322,0.561,5.904,8.954,0.828,1.131,-0.522
23.9,1.589,1.441,0.422,6.457,9.301,0.907,1.107,-0.025
23.9,1.606,1.376,0.516,6.09,9.124,0.856,1.04,0.247
23.9,1.634,1.23,0.658,5.791,8.881,0.753,1.336,0.052
23.9,1.62,1.321,0.579,5.763,8.94,0.815,1.137,0.164
23.9,1.591,1.394,0.483,6.18,9.153,0.876,1.152,0.143
23.9,1.576,1.285,0.578,5.934,8.895,0.816,1.163,0.275
23.9,1.607,1.335,0.557,6.12,9.07,0.831,1.168,0.287
23.9,1.494,1.412,0.327,6.117,9.06,0.945,1.047,0.099
23.9,1.358,1.336,0.178,5.088,8.293,0.984,1.055,0.407
23.9,1.574,1.4,0.457,6.432,9.238,0.89,1.186,0.161
23.9,1.439,1.357,0.332,5.443,8.624,0.943,1.103,2.022
23.9,1.464,1.339,0.403,5.662,8.716,0.915,1.064,0.471
23.9,1.535,1.228,0.6,5.115,8.453,0.8,1.119,-0.583
23.9,1.483,1.371,0.381,5.845,8.82,1.081,0.954,0.802
23.9,1.465,1.452,0.133,5.958,8.962,0.991,1.055,0.571
23.9,1.59,1.384,0.492,6.192,9.14,0.87,1.23,-0.014
23.9,1.624,1.248,0.64,5.67,8.828,0.769,1.296,0.129
23.9,1.426,1.353,0.316,5.502,8.574,1.054,1.014,-2.421
23.9,1.626,1.406,0.502,6.159,9.18,0.865,1.148,0.132
23.9,1.607,1.333,0.558,6.108,9.066,0.83,1.193,0.17
23.9,1.627,1.279,0.618,5.46,8.842,0.786,1.285,-0.055
23.9,1.592,1.35,0.53,6.2,9.153,0.848,1.188,0.256
23.9,1.582,1.392,0.475,6.184,9.166,0.88,1.092,0.023
23.9,1.548,1.47,0.315,6.416,9.266,0.949,1.023,-0.015
23.9,1.584,1.342,0.532,5.894,8.96,0.847,1.083,0.332
23.9,1.564,1.387,0.462,5.973,8.973,0.887,1.062,-0.306
23.9,1.585,1.395,0.475,6.075,9.121,0.88,1.105,0.209
24.0,1.553,1.37,0.471,6.22,9.099,0.882,1.093,0.073
24.0,1.646,1.221,0.67,5.365,8.708,1.348,1.069,-2.186
24.0,1.62,1.405,0.497,6.218,9.188,0.868,1.056,0.319
24.0,1.646,1.334,0.586,6.252,9.24,0.811,1.12,-0.381
24.0,1.471,1.374,0.357,5.791,8.778,0.934,1.028,0.752
24.0,1.438,1.359,0.326,5.549,8.599,1.058,0.967,0.088
24.0,1.55,1.464,0.328,6.536,9.265,0.945,1.007,0.059
24.0,1.629,1.28,0.618,5.996,9.006,0.786,1.21,-0.212
24.0,1.609,1.481,0.392,6.84,9.492,0.92,1.049,-0.022
24.0,1.502,1.446,0.271,6.252,9.078,1.039,0.948,-0.438
24.0,1.498,1.383,0.384,5.983,8.914,0.923,0.997,2.663
24.0,1.53,1.349,0.471,5.759,8.882,0.882,1.038,0.515
24.0,1.496,1.397,0.357,5.786,8.831,1.07,0.909,0.039
24.0,1.691,1.307,0.635,5.917,9.11,0.773,1.258,-0.006
24.0,1.562,1.356,0.497,5.893,8.921,0.868,1.17,0.035
24.0,1.528,1.33,0.492,5.675,8.74,0.871,1.089,0.485
24.0,1.51,1.368,0.424,5.982,8.939,0.906,1.167,0.189
24.0,1.457,1.405,0.265,5.996,8.878,0.964,1.037,-0.46
24.0,1.614,1.263,0.623,5.485,8.76,0.782,1.268,0.069
24.0,1.566,1.431,0.406,6.527,9.264,0.914,1.052,-0.401
24.0,1.594,1.358,0.523,5.959,9.025,0.852,1.125,0.031
24.0,1.645,1.241,0.657,5.454,8.776,0.754,1.152,0.599
24.0,1.494,1.355,0.421,5.896,8.838,0.907,1.094,0.253
24.0,1.518,1.412,0.368,6.167,9.062,1.075,0.997,3.481
24.0,1.455,1.408,0.253,5.767,8.787,1.034,1.006,-1.767
24.0,1.568,1.356,0.503,5.624,8.859,0.864,1.106,0.518
24.0,1.584,1.205,0.649,5.276,8.53,0.761,1.241,0.092
24.0,1.623,1.364,0.542,6.241,9.165,0.84,1.162,0.153
24.0,1.617,1.268,0.621,5.782,8.992,0.784,1.25,-0.078
24.0,1.609,1.363,0.531,6.367,9.294,0.847,1.168,-0.057
24.0,1.582,1.345,0.526,6.219,9.087,0.851,1.165,0.296
24.0,1.588,1.377,0.498,6.216,9.129,0.867,1.064,-0.736
24.0,1.594,1.432,0.439,6.564,9.325,0.898,1.078,-0.044
24.0,1.51,1.435,0.313,5.919,8.988,0.95,1.051,-0.283
24.0,1.529,1.226,0.597,5.315,8.514,0.802,1.185,-0.281
24.0,1.479,1.408,0.305,5.901,8.892,0.952,0.978,0.046
24.0,1.421,1.185,0.552,4.737,8.011,1.199,0.924,-0.358
24.0,1.557,1.419,0.411,6.038,9.057,0.911,1.077,0.116
24.0,1.531,1.394,0.413,5.431,8.719,0.911,1.118,2.237
24.0,1.49,1.439,0.26,5.935,9.046,0.966,1.081,0.164
24.0,1.543,1.405,0.413,6.193,9.083,0.911,1.086,-0.009
24.0,1.442,1.313,0.413,5.476,8.546,0.911,1.036,0.404
24.0,1.476,1.363,0.384,5.791,8.765,0.923,1.118,0.056
24.0,1.635,1.382,0.535,6.289,9.203,0.845,1.17,-0.013
24.0,1.577,1.392,0.47,6.094,9.092,0.883,1.131,0.186
24.0,1.466,1.425,0.234,6.049,8.946,0.972,1.047,0.022
24.0,1.566,1.302,0.555,5.718,8.793,1.202,1.017,-0.736
24.0,1.535,1.318,0.513,5.876,8.857,0.858,1.143,-0.521
24.0,1.511,1.263,0.549,5.558,8.622,0.836,1.22,0.001
24.0,1.442,1.392,0.262,5.36,8.64,1.036,0.961,0.414
24.1,1.623,1.362,0.543,6.235,9.204,0.84,1.168,0.314
24.1,1.489,1.418,0.306,6.033,8.98,1.05,0.96,0.939
24.1,1.603,1.26,0.618,5.693,8.829,0.786,1.287,0.036
24.1,1.476,1.277,0.501,5.284,8.451,0.865,1.025,0.667
24.1,1.561,1.265,0.586,5.697,8.76,0.81,1.073,0.488
24.1,1.473,1.374,0.361,5.727,8.825,0.933,1.072,-0.13
24.1,1.598,1.367,0.518,6.243,9.103,0.855,1.144,0.118
24.1,1.53,1.362,0.456,5.791,8.859,0.89,1.151,-0.197
24.1,1.456,1.34,0.39,5.469,8.577,0.921,1.084,0.409
24.1,1.512,1.303,0.507,5.625,8.702,1.16,0.941,0.355
24.1,1.527,1.371,0.441,5.805,8.908,1.114,1.0,5.424
24.1,1.604,1.324,0.565,5.931,9.046,0.825,1.159,0.36
24.1,1.474,1.402,0.307,5.499,8.721,1.051,0.966,0.349
24.1,1.589,1.137,0.699,5.045,8.441,0.715,1.435,0.133
24.1,1.552,1.388,0.448,6.362,9.139,0.894,1.031,-3.502
24.1,1.564,1.314,0.542,5.881,8.924,0.84,1.222,0.201
24.1,1.628,1.279,0.619,5.932,8.982,0.785,1.16,0.301
24.1,1.639,1.362,0.557,6.483,9.312,0.831,1.197,0.137
24.1,1.474,1.38,0.352,5.867,8.807,0.936,1.042,-0.585
24.1,1.626,1.386,0.523,6.242,9.197,0.853,1.259,0.017
24.1,1.562,1.359,0.493,5.817,8.913,0.87,1.096,0.503
24.1,1.599,1.353,0.533,5.537,8.86,0.846,1.214,0.072
24.1,1.503,1.437,0.292,5.914,8.977,0.956,1.031,-0.18
24.1,1.588,1.427,0.439,6.607,9.326,0.898,1.129,0.024
24.1,1.598,1.283,0.596,5.932,8.924,0.803,1.241,-0.113
24.1,1.568,1.389,0.464,5.976,9.051,0.886,1.198,0.018
24.1,1.579,1.341,0.528,6.142,9.027,0.849,1.204,-0.291
24.1,1.532,1.346,0.478,5.73,8.799,0.878,1.129,-0.222
24.1,1.579,1.261,0.602,5.757,8.8,0.798,1.24,0.039
24.1,1.59,1.44,0.424,6.348,9.241,0.906,1.068,-0.218
24.1,1.565,1.343,0.513,5.913,8.962,0.858,1.229,0.349
24.1,1.502,1.329,0.467,5.657,8.748,0.884,1.105,0.143
24.1,1.343,1.321,0.178,5.026,8.228,0.984,1.066,0.038
24.1,1.523,1.366,0.442,5.435,8.668,0.897,1.048,1.123
24.1,1.493,1.358,0.415,5.751,8.765,0.91,1.069,0.48
24.1,1.59,1.461,0.394,6.669,9.397,0.919,1.114,-0.373
24.1,1.578,1.332,0.537,5.736,8.9,0.844,1.203,-0.283
24.1,1.49,1.304,0.484,5.52,8.655,0.875,1.105,-0.196
24.1,1.543,1.321,0.517,5.813,8.835,0.856,1.134,0.446
24.1,1.551,1.335,0.509,5.992,8.998,0.861,1.144,0.005
24.1,1.603,1.317,0.57,5.618,8.844,0.821,1.118,-0.122
24.1,1.61,1.462,0.419,6.332,9.29,0.908,1.054,0.185
24.1,1.614,1.352,0.545,6.382,9.217,0.838,1.206,-0.051
24.1,1.55,1.345,0.497,5.888,8.895,0.868,1.082,-0.486
24.1,1.658,1.331,0.596,6.464,9.271,0.803,1.22,0.162
24.1,1.602,1.387,0.5,6.304,9.236,0.866,1.167,-0.145
24.1,1.561,1.338,0.515,5.898,8.912,0.857,1.172,-0.6
24.1,1.43,1.353,0.325,5.481,8.586,1.057,0.929,-0.472
24.1,1.566,1.215,0.63,5.557,8.647,0.776,1.188,0.32
24.1,1.548,1.353,0.487,5.644,8.784,0.874,1.123,-0.347
24.2,1.587,1.411,0.457,6.449,9.278,0.889,1.103,0.258
24.2,1.482,1.43,0.263,5.644,8.84,1.036,0.957,-0.075
24.2,1.541,1.316,0.52,5.723,8.749,1.171,1.033,-2.281
24.2,1.509,1.366,0.425,5.6,8.87,0.905,1.092,-0.112
24.2,1.551,1.249,0.593,5.429,8.639,0.805,1.118,-3.916
24.2,1.583,1.436,0.421,6.391,9.255,0.907,1.035,0.311
24.2,1.43,1.283,0.442,5.265,8.361,1.115,1.004,-2.54
24.2,1.471,1.436,0.218,5.935,8.941,0.976,1.074,-0.443
24.2,1.628,1.33,0.577,6.2,9.153,0.817,1.184,0.436
24.2,1.531,1.347,0.475,5.79,8.888,0.88,1.07,0.337
24.2,1.491,1.391,0.36,5.751,8.863,0.933,1.062,0.547
24.2,1.584,1.363,0.509,5.81,8.957,0.861,1.263,-0.176
24.2,1.561,1.434,0.395,6.477,9.251,0.919,1.066,0.24
24.2,1.588,1.359,0.518,6.092,9.042,0.855,1.122,-0.282
24.2,1.664,1.334,0.598,5.457,8.857,0.801,1.184,0.429
24.2,1.562,1.334,0.52,5.49,8.77,0.854,1.158,-0.312
24.2,1.676,1.367,0.578,6.21,9.269,0.816,1.176,0.034
24.2,1.705,1.257,0.675,5.884,9.009,0.737,1.297,-0.015
24.2,1.566,1.425,0.415,6.178,9.242,0.91,1.062,0.091
24.2,1.517,1.454,0.285,6.297,9.138,0.958,1.0,-3.35
24.2,1.598,1.254,0.62,5.64,8.764,0.785,1.249,-0.019
24.2,1.61,1.417,0.475,6.27,9.232,0.88,1.073,0.417
24.2,1.628,1.445,0.461,6.207,9.284,0.888,1.165,-0.091
24.2,1.575,1.405,0.452,6.07,9.084,0.892,1.125,-0.119
24.2,1.398,1.323,0.325,5.172,8.321,0.946,1.0,-2.742
24.2,1.517,1.343,0.464,5.88,8.87,1.129,0.931,-0.583
24.2,1.561,1.424,0.411,6.409,9.202,0.912,1.058,-0.082
24.2,1.586,1.312,0.562,5.896,8.935,0.827,1.256,0.122
24.2,1.628,1.297,0.605,5.881,8.93,0.797,1.074,-0.115
24.2,1.633,1.383,0.531,6.201,9.188,0.847,1.165,-0.16
24.2,1.507,1.35,0.444,5.837,8.817,0.896,1.05,0.748
24.2,1.454,1.332,0.4,5.14,8.389,1.091,0.954,0.099
24.2,1.66,1.351,0.581,5.737,9.036,0.814,1.278,0.04
24.2,1.641,1.344,0.574,6.283,9.228,0.819,1.185,0.171
24.2,1.557,1.42,0.41,6.435,9.247,0.912,1.078,-0.236
24.2,1.53,1.32,0.506,5.513,8.693,0.862,1.11,0.304
24.2,1.577,1.451,0.392,6.24,9.178,0.92,1.066,-0.162
24.2,1.563,1.358,0.495,5.976,8.977,0.869,1.16,-0.265
24.2,1.608,1.309,0.58,5.612,8.871,0.814,1.255,-0.296
24.2,1.614,1.363,0.536,6.258,9.18,0.844,1.161,0.211
24.2,1.371,1.345,0.191,5.416,8.438,0.982,1.043,0.162
24.2,1.502,1.357,0.429,5.657,8.759,0.903,1.072,0.584
24.2,1.513,1.316,0.494,5.491,8.693,0.87,1.16,0.086
24.2,1.541,1.298,0.539,5.278,8.594,0.842,1.174,0.309
24.2,1.661,1.377,0.559,6.158,9.239,0.829,1.117,0.465
24.2,1.649,1.16,0.711,5.242,8.604,0.703,1.351,-0.114
24.2,1.571,1.198,0.647,5.294,8.607,0.763,1.293,-0.012
24.2,1.508,1.373,0.414,5.832,8.891,0.91,1.103,0.326
24.2,1.573,1.388,0.47,6.289,9.198,0.882,1.08,-0.176
24.2,1.578,1.397,0.466,5.793,8.996,0.885,1.153,-0.34
24.3,1.555,1.394,0.444,6.059,9.064,0.896,1.113,0.34
24.3,1.541,1.419,0.39,6.307,9.199,0.921,1.086,0.468
24.3,1.546,1.461,0.327,5.72,8.976,0.945,1.107,0.202
24.3,1.536,1.363,0.461,6.021,8.965,0.888,1.104,0.417
24.3,1.695,1.202,0.705,5.783,8.974,0.709,1.394,0.1
24.3,1.523,1.355,0.456,5.871,8.882,0.89,1.113,-0.373
24.3,1.373,1.248,0.417,4.742,8.046,1.1,0.947,0.216
24.3,1.474,1.282,0.493,5.227,8.481,0.87,1.201,-0.173
24.3,1.512,1.416,0.351,6.053,9.047,0.936,1.092,-0.091
24.3,1.652,1.333,0.59,5.971,9.113,0.807,1.22,-0.023
24.3,1.454,1.432,0.174,5.907,8.895,1.016,0.955,-0.512
24.3,1.559,1.361,0.488,6.14,9.033,0.873,1.111,-0.023
24.3,1.546,1.344,0.494,5.769,8.865,1.15,1.042,-2.359
24.3,1.562,1.416,0.422,6.089,9.106,0.907,1.081,0.47
24.3,1.64,1.243,0.652,5.953,9.035,0.758,1.268,0.124
24.3,1.567,1.36,0.498,6.031,8.996,0.867,1.1,-0.163
24.3,1.473,1.275,0.501,5.399,8.568,1.155,0.951,-0.589
24.3,1.515,1.386,0.405,5.86,8.89,0.914,0.978,2.439
24.3,1.542,1.453,0.335,6.57,9.312,0.942,1.004,-3.414
24.3,1.647,1.345,0.577,6.353,9.201,0.817,1.151,-0.043
24.3,1.492,1.351,0.423,5.489,8.662,0.906,1.082,-0.04
24.3,1.56,1.401,0.44,6.106,9.082,0.898,1.107,-0.069
24.3,1.576,1.41,0.446,6.331,9.233,0.895,1.102,-0.027
24.3,1.571,1.388,0.469,6.173,9.149,0.883,1.141,-0.007
24.3,1.647,1.335,0.586,5.328,8.758,0.811,1.117,0.243
24.3,1.561,1.361,0.49,5.86,8.917,0.872,1.177,0.174
24.3,1.655,1.49,0.435,6.537,9.471,0.901,1.084,-0.014
24.3,1.536,1.314,0.518,5.674,8.729,0.855,1.137,0.093
24.3,1.592,1.459,0.4,6.524,9.38,0.917,1.133,0.125
24.3,1.675,1.323,0.613,5.952,9.108,0.79,1.234,0.129
24.3,1.508,1.186,0.618,4.875,8.254,0.786,1.281,0.126
24.3,1.529,1.411,0.385,5.791,8.917,0.923,1.047,0.645
24.3,1.513,1.299,0.513,5.487,8.594,0.859,1.071,0.513
24.3,1.634,1.373,0.542,6.448,9.279,0.84,1.205,-0.077
24.3,1.57,1.422,0.424,6.194,9.179,0.906,1.083,0.394
24.3,1.577,1.437,0.412,6.559,9.354,0.911,1.08,0.316
24.3,1.581,1.422,0.437,6.441,9.249,0.899,1.116,0.377
24.3,1.503,1.348,0.443,5.645,8.863,0.896,1.094,-0.171
24.3,1.542,1.454,0.333,5.892,9.035,0.943,1.035,-0.046
24.3,1.674,1.342,0.598,6.404,9.268,0.802,1.203,0.114
24.3,1.66,1.288,0.631,6.089,9.133,0.776,1.256,-0.172
24.3,1.631,1.344,0.567,6.0,9.085,0.824,1.176,0.251
24.3,1.571,1.452,0.382,6.357,9.257,0.924,1.054,-0.202
24.3,1.604,1.42,0.465,6.426,9.308,0.885,1.098,-0.461
24.3,1.616,1.429,0.467,6.69,9.434,0.884,1.118,0.129
24.3,1.573,1.222,0.629,5.235,8.54,1.287,1.036,2.115
24.3,1.605,1.443,0.438,6.259,9.223,0.899,1.037,0.08
24.3,1.666,1.377,0.563,5.853,9.002,1.21,0.982,1.441
24.3,1.547,1.412,0.408,5.988,8.994,0.913,0.996,0.003
24.3,1.609,1.356,0.538,5.957,9.013,0.843,1.114,0.091
24.4,1.607,1.392,0.5,6.435,9.305,0.866,1.05,0.305
24.4,1.594,1.382,0.498,6.229,9.204,0.867,1.096,-0.536
24.4,1.517,1.339,0.471,5.437,8.715,0.882,1.044,4.03
24.4,1.607,1.355,0.537,6.403,9.256,0.843,1.117,0.272
24.4,1.546,1.337,0.502,5.72,8.834,0.865,1.02,3.74
24.4,1.493,1.369,0.399,5.33,8.695,1.09,0.895,-0.007
24.4,1.591,1.423,0.447,6.65,9.351,0.895,1.128,0.189
24.4,1.603,1.379,0.51,5.991,9.141,0.86,1.063,-0.698
24.4,1.614,1.311,0.583,5.683,8.922,1.231,1.041,-2.309
24.4,1.607,1.421,0.468,6.469,9.288,0.884,1.105,-0.311
24.4,1.593,1.491,0.351,6.833,9.53,0.936,1.064,-0.044
24.4,1.654,1.411,0.522,5.919,9.107,0.853,1.12,0.003
24.4,1.562,1.409,0.431,6.326,9.173,0.902,1.146,-0.105
24.4,1.563,1.378,0.472,6.205,9.078,0.881,1.127,0.153
24.4,1.686,1.324,0.619,6.337,9.282,0.785,1.203,0.204
24.4,1.512,1.442,0.301,6.327,9.194,0.954,1.12,0.009
24.4,1.53,1.459,0.301,6.272,9.143,0.954,0.991,2.389
24.4,1.595,1.392,0.488,6.181,9.137,0.873,1.113,-0.337
24.4,1.403,1.319,0.339,5.194,8.348,1.063,1.01,2.409
24.4,1.612,1.353,0.544,5.908,9.038,0.839,1.118,0.215
24.4,1.578,1.258,0.603,5.225,8.667,0.797,1.214,0.37
24.4,1.606,1.379,0.513,6.238,9.2,0.859,1.186,-0.013
24.4,1.659,1.305,0.617,5.868,9.032,0.787,1.363,-0.086
24.4,1.635,1.237,0.654,5.863,8.944,0.757,1.247,-0.017
24.4,1.459,1.258,0.506,5.25,8.388,0.863,0.988,2.286
24.4,1.611,1.471,0.407,6.889,9.515,0.914,1.101,0.104
24.4,1.482,1.401,0.327,5.786,8.839,0.945,1.057,-0.67
24.4,1.58,1.398,0.466,6.009,9.051,0.885,1.137,0.026
24.4,1.644,1.229,0.664,5.079,8.504,0.748,1.256,0.068
24.4,1.485,1.393,0.346,5.706,8.854,0.938,1.127,-0.463
24.4,1.5,1.348,0.439,5.56,8.757,0.899,0.982,-1.941
24.4,1.559,1.326,0.525,5.62,8.851,0.851,1.167,0.134
24.4,1.534,1.394,0.418,6.162,9.095,0.908,1.093,-0.161
24.4,1.688,1.412,0.548,6.246,9.265,0.837,1.066,0.156
24.4,1.515,1.353,0.451,6.005,8.907,0.893,1.08,0.523
24.4,1.503,1.462,0.233,6.312,9.104,1.028,0.993,0.141
24.4,1.596,1.434,0.438,6.186,9.239,0.899,1.189,-0.167
24.4,1.514,1.368,0.429,5.926,8.925,0.903,1.08,-0.226
24.4,1.616,1.34,0.559,5.998,9.052,0.829,1.229,0.192
24.4,1.465,1.307,0.452,5.499,8.596,0.892,1.135,-0.097
24.4,1.458,1.395,0.292,5.521,8.679,1.046,0.893,-0.16
24.4,1.619,1.28,0.613,5.987,8.975,0.79,1.195,-0.383
24.4,1.509,1.444,0.29,5.91,9.013,0.957,1.054,0.169
24.4,1.577,1.301,0.565,5.733,8.902,0.825,1.238,0.119
24.4,1.549,1.405,0.422,6.332,9.148,0.907,1.111,0.013
24.4,1.503,1.471,0.208,5.944,9.027,0.978,1.02,-0.498
24.4,1.556,1.435,0.386,6.248,9.17,0.922,1.046,-2.423
24.4,1.538,1.423,0.38,5.582,8.909,0.925,1.151,-0.18
24.4,1.6,1.463,0.405,5.947,9.159,0.914,1.11,-0.107
24.4,1.578,1.355,0.512,5.986,9.034,0.859,1.148,0.361
24.5,1.557,1.413,0.42,6.341,9.229,0.908,1.137,-0.076
24.5,1.61,1.381,0.515,6.317,9.239,0.857,1.145,0.115
24.5,1.537,1.403,0.408,6.12,9.073,0.913,1.022,-0.187
24.5,1.503,1.445,0.275,6.096,9.057,0.961,0.996,-0.024
24.5,1.549,1.34,0.502,5.832,8.895,0.865,1.112,0.272
24.5,1.512,1.436,0.313,6.011,9.018,0.95,1.009,0.061
24.5,1.658,1.371,0.563,6.461,9.351,0.826,1.134,0.035
24.5,1.561,1.448,0.374,6.606,9.336,0.927,1.106,0.021
24.5,1.643,1.25,0.649,5.339,8.734,0.761,1.277,0.116
24.5,1.634,1.331,0.58,6.073,9.118,0.814,1.231,0.089
24.5,1.57,1.166,0.67,5.133,8.425,0.743,1.304,0.342
24.5,1.498,1.368,0.408,5.387,8.636,0.913,1.11,-0.603
24.5,1.621,1.298,0.599,5.851,8.994,0.801,1.234,-0.056
24.5,1.588,1.385,0.49,6.426,9.249,0.872,1.149,0.175
24.5,1.519,1.323,0.492,5.211,8.537,0.871,0.984,2.866
24.5,1.628,1.381,0.53,6.465,9.303,0.848,1.19,-0.171
24.5,1.723,1.21,0.712,5.675,8.976,0.703,1.23,-0.279
24.5,1.586,1.324,0.55,5.814,8.9,0.835,1.142,0.024
24.5,1.634,1.386,0.529,5.872,9.085,0.848,1.11,-0.57
24.5,1.611,1.29,0.599,5.839,8.922,0.801,1.196,0.005
24.5,1.611,1.285,0.603,5.442,8.737,1.253,1.0,2.462
24.5,1.677,1.371,0.575,6.132,9.239,0.818,1.198,-0.095
24.5,1.593,1.394,0.484,6.275,9.174,0.875,1.044,0.145
24.5,1.42,1.351,0.307,5.608,8.611,0.952,1.019,0.544
24.5,1.686,1.366,0.586,6.515,9.4,0.81,1.2,-0.011
24.5,1.577,1.387,0.476,6.194,9.15,0.88,1.108,-0.437
24.5,1.575,1.461,0.373,6.57,9.351,0.928,1.095,0.538
24.5,1.494,1.39,0.367,6.112,8.998,0.93,1.084,0.095
24.5,1.654,1.323,0.6,6.079,9.178,0.8,1.255,0.13
24.5,1.63,1.479,0.421,6.615,9.482,0.907,1.203,0.052
24.5,1.491,1.351,0.423,5.767,8.791,1.104,0.888,0.304
24.5,1.642,1.336,0.582,6.154,9.155,0.813,1.221,0.329
24.5,1.511,1.482,0.195,6.319,9.216,0.981,1.064,-0.119
24.5,1.607,1.375,0.518,6.155,9.184,0.855,1.217,0.109
24.5,1.634,1.301,0.605,6.225,9.127,0.796,1.228,0.043
24.5,1.519,1.372,0.43,6.018,8.963,0.903,1.121,0.108
24.5,1.562,1.398,0.446,5.985,8.996,0.895,0.999,5.293
24.5,1.699,1.309,0.638,5.309,8.737,0.77,1.119,0.623
24.5,1.555,1.426,0.399,6.259,9.213,0.917,1.009,0.402
24.5,1.506,1.37,0.414,5.727,8.785,0.91,1.044,0.669
24.5,1.561,1.361,0.489,6.228,9.093,0.872,1.16,-0.069
24.5,1.596,1.401,0.478,6.19,9.13,1.139,1.036,2.027
24.5,1.651,1.37,0.558,6.501,9.387,0.83,1.196,0.084
24.5,1.503,1.31,0.49,5.848,8.83,0.871,1.181,0.166
24.5,1.657,1.148,0.721,5.547,8.798,0.693,1.359,0.251
24.5,1.558,1.273,0.576,5.422,8.627,0.817,1.243,0.157
