true_angle,mean_x,mean_y,std_x,std_y,skew_x,skew_y,kurt_x,kurt_y,mean_distance,max_distance,hull_area,hull_perimeter
27.2,1.402,-0.112,0.67,0.561,-0.379,-0.122,0.713,0.253,1.064,3.384,5.8,8.367
27.2,1.326,-0.104,0.744,0.664,-0.72,0.173,0.381,-0.244,1.211,3.381,6.939,8.457
27.2,1.351,0.073,0.705,0.611,-0.4,-0.012,-0.123,-0.308,1.156,3.248,6.491,8.271
27.2,1.504,0.073,0.689,0.591,-0.209,0.144,-0.337,-0.016,1.119,3.199,5.384,7.892
27.2,1.461,0.079,0.683,0.648,-0.554,-0.054,0.206,-0.477,1.165,3.336,6.732,8.654
27.2,1.257,0.103,0.768,0.688,-0.481,-0.017,-0.227,-0.212,1.281,3.391,7.008,9.244
27.2,1.286,0.051,0.827,0.659,-0.051,-0.186,-0.817,-0.436,1.319,3.396,6.681,8.687
27.2,1.433,0.006,0.731,0.656,-0.285,-0.217,-0.296,-0.493,1.225,3.062,6.441,8.497
27.2,1.361,-0.027,0.786,0.649,-0.321,-0.077,-0.574,-0.381,1.268,3.286,6.846,7.968
27.2,1.329,0.058,0.72,0.587,-0.164,0.205,0.242,-0.302,1.15,3.527,5.862,8.574
27.3,1.43,-0.076,0.634,0.676,-0.284,-0.117,-0.272,-0.583,1.153,3.119,6.178,7.992
27.3,1.405,0.014,0.645,0.614,-0.622,0.04,0.538,-0.049,1.1,3.401,6.054,8.635
27.3,1.396,-0.037,0.743,0.64,-0.301,0.164,-0.363,-0.375,1.221,3.384,6.99,8.567
27.3,1.409,-0.117,0.686,0.638,-0.352,0.038,-0.351,-0.345,1.153,3.145,5.845,8.184
27.3,1.496,-0.03,0.753,0.566,-0.538,0.056,0.022,-0.52,1.149,3.425,6.504,9.331
27.3,1.667,0.137,0.629,0.72,-0.29,-0.357,-0.638,-0.565,1.193,3.03,5.519,7.877
27.3,1.396,-0.086,0.69,0.658,-0.45,0.021,-0.094,-0.661,1.178,3.238,6.285,8.669
27.3,1.32,-0.042,0.75,0.675,-0.398,-0.477,-0.362,-0.325,1.25,3.229,6.148,8.363
27.3,1.342,-0.04,0.819,0.657,-0.247,-0.004,-0.74,-0.571,1.313,3.329,6.799,8.521
27.3,1.498,-0.046,0.762,0.635,-0.348,0.077,-0.363,-0.468,1.237,3.327,6.863,7.909
27.4,1.432,0.044,0.679,0.615,-0.524,0.104,0.201,-0.43,1.125,3.323,6.08,8.161
27.4,1.316,0.009,0.769,0.6,-0.165,-0.249,-0.297,-0.489,1.207,3.326,6.198,8.667
27.4,1.454,-0.081,0.776,0.641,-0.481,0.139,-0.286,-0.179,1.235,3.338,7.302,9.334
27.4,1.383,0.011,0.736,0.658,-0.553,-0.202,0.008,-0.24,1.215,3.433,7.201,8.581
27.4,1.363,-0.045,0.752,0.634,-0.29,0.218,-0.368,-0.071,1.216,3.35,7.056,9.302
27.4,1.286,0.077,0.69,0.682,-0.372,-0.003,-0.374,-0.504,1.214,3.177,6.563,9.229
27.4,1.485,0.017,0.658,0.657,-0.329,0.082,-0.647,-0.559,1.167,3.176,6.098,8.089
27.4,1.489,0.049,0.64,0.677,-0.555,-0.122,0.153,-0.307,1.146,3.213,6.423,7.613
27.4,1.366,0.017,0.746,0.58,-0.452,-0.24,-0.207,-0.675,1.165,3.299,5.861,8.804
27.4,1.392,0.103,0.692,0.678,-0.339,-0.13,-0.264,-0.591,1.202,3.229,6.599,7.997
27.5,1.305,-0.055,0.806,0.645,-0.646,0.17,0.104,-0.414,1.27,3.496,6.427,7.676
27.5,1.369,-0.037,0.741,0.613,-0.632,0.128,-0.253,-0.052,1.192,3.216,6.28,8.495
27.5,1.481,-0.055,0.724,0.645,-0.466,0.058,0.036,-0.338,1.197,3.402,6.514,8.803
27.5,1.387,0.041,0.831,0.621,-0.598,-0.161,-0.13,0.199,1.272,3.452,7.615,8.462
27.5,1.315,-0.108,0.748,0.681,-0.295,-0.18,-0.87,-0.728,1.273,3.165,5.997,8.291
27.5,1.174,-0.002,0.769,0.561,-0.175,-0.075,-0.328,-0.397,1.163,3.428,5.218,8.299
27.5,1.416,0.089,0.772,0.61,-0.535,-0.091,0.025,-0.215,1.216,3.434,6.992,9.12
27.5,1.386,0.047,0.711,0.621,-0.346,0.159,-0.4,-0.499,1.163,3.215,6.191,8.889
27.5,1.226,0.032,0.692,0.551,-0.278,0.51,-0.352,0.262,1.092,3.122,5.776,7.702
27.5,1.216,-0.028,0.708,0.701,-0.538,0.352,0.292,-0.3,1.219,3.355,6.411,8.029
27.6,1.408,0.083,0.744,0.582,-0.656,-0.162,-0.125,-0.482,1.166,3.325,6.89,8.232
27.6,1.438,-0.09,0.807,0.616,-0.428,-0.131,-0.518,-0.384,1.255,3.32,6.586,8.851
27.6,1.323,0.071,0.709,0.708,-0.111,-0.146,-0.415,-0.413,1.248,3.185,6.797,8.267
27.6,1.311,0.108,0.746,0.541,-0.303,0.0,-0.46,-0.04,1.131,3.289,6.375,8.605
27.6,1.32,0.1,0.742,0.686,-0.769,0.11,0.178,-0.225,1.245,3.263,6.597,8.74
27.6,1.365,-0.138,0.727,0.666,-0.178,0.151,-0.391,-0.542,1.223,3.279,6.773,9.109
27.6,1.377,0.037,0.798,0.599,-0.355,0.124,-0.674,-0.355,1.234,3.303,6.587,9.015
27.6,1.407,0.018,0.736,0.688,-0.494,0.089,0.157,-0.159,1.247,3.297,6.87,8.219
27.6,1.317,0.015,0.857,0.638,-0.208,0.086,-0.939,-0.634,1.329,3.4,6.666,9.068
27.6,1.454,-0.005,0.754,0.566,-0.764,0.109,0.163,-0.371,1.148,3.485,6.454,8.977
27.7,1.402,0.011,0.758,0.667,-0.643,0.096,-0.175,-0.214,1.247,3.269,7.101,8.849
27.7,1.296,-0.033,0.704,0.653,-0.021,0.008,-0.327,-0.186,1.196,3.151,6.626,8.637
27.7,1.634,-0.11,0.697,0.547,-0.939,0.117,0.824,0.503,1.068,3.315,6.379,8.462
27.7,1.347,-0.031,0.777,0.657,-0.473,-0.329,-0.228,0.019,1.25,3.264,6.913,8.843
27.7,1.347,-0.096,0.66,0.61,-0.265,-0.01,-0.054,-0.182,1.101,3.253,7.005,8.507
27.7,1.458,-0.005,0.707,0.614,-0.404,0.065,0.119,-0.439,1.151,3.238,6.731,9.3
27.7,1.243,-0.016,0.763,0.656,-0.354,-0.152,-0.447,-0.363,1.251,3.306,7.052,8.891
27.7,1.491,0.028,0.707,0.628,-0.69,-0.085,0.365,-0.299,1.16,3.314,6.713,9.338
27.7,1.31,0.055,0.793,0.728,-0.54,0.138,-0.439,-0.605,1.345,3.347,7.221,8.842
27.7,1.33,-0.034,0.746,0.666,-0.844,0.141,0.199,-0.517,1.235,3.464,7.387,8.307
27.8,1.249,-0.036,0.712,0.543,-0.732,0.056,0.079,0.767,1.081,3.225,6.476,7.978
27.8,1.229,0.018,0.755,0.662,-0.172,-0.006,-0.801,-0.519,1.257,3.228,6.606,8.901
27.8,1.314,0.156,0.758,0.591,-0.485,-0.494,-0.156,0.309,1.179,3.375,6.803,8.39
27.8,1.231,-0.001,0.76,0.563,-0.268,0.221,-0.551,-0.357,1.167,3.161,5.995,8.376
27.8,1.392,-0.074,0.772,0.667,-0.322,-0.399,-0.489,-0.488,1.255,3.141,5.914,8.411
27.8,1.386,-0.032,0.792,0.645,-0.492,0.004,-0.39,-0.246,1.266,3.444,7.446,9.44
27.8,1.358,0.073,0.756,0.595,-0.696,-0.298,0.224,0.03,1.178,3.29,6.344,8.852
27.8,1.39,0.066,0.756,0.658,-0.478,-0.137,-0.204,-0.586,1.246,3.415,7.115,9.322
27.8,1.208,0.104,0.755,0.611,-0.23,0.135,-0.184,-0.596,1.212,3.345,6.47,8.713
27.8,1.236,-0.062,0.747,0.681,-0.107,0.075,-0.582,-0.475,1.264,3.248,6.13,8.784
27.9,1.46,-0.1,0.651,0.583,-0.503,-0.14,0.448,-0.02,1.071,3.478,6.913,9.35
27.9,1.535,-0.127,0.762,0.593,-0.421,-0.062,-0.155,-0.742,1.193,3.437,6.437,8.525
27.9,1.31,-0.047,0.787,0.581,-0.184,-0.025,-0.614,-0.274,1.214,3.486,6.486,7.726
27.9,1.398,0.072,0.677,0.637,-0.353,-0.294,0.071,-0.092,1.148,3.255,6.826,9.085
27.9,1.261,-0.035,0.71,0.628,-0.673,0.241,-0.041,-0.596,1.173,3.165,5.934,8.448
27.9,1.116,-0.141,0.718,0.658,-0.042,-0.011,-0.489,-0.316,1.207,3.295,6.437,9.018
27.9,1.319,0.095,0.695,0.643,-0.39,-0.136,-0.302,-0.301,1.168,3.319,7.221,9.36
27.9,1.394,-0.108,0.781,0.705,-0.203,-0.07,-0.584,-0.781,1.316,3.294,6.663,8.234
27.9,1.351,0.11,0.708,0.622,-0.59,0.097,0.347,-0.169,1.162,3.417,6.873,9.103
27.9,1.172,-0.057,0.705,0.646,-0.481,0.037,-0.424,-0.253,1.178,3.297,6.623,8.9
28.0,1.186,0.056,0.817,0.586,-0.281,0.052,-0.741,-0.372,1.253,3.349,6.583,8.61
28.0,1.385,-0.114,0.729,0.646,-0.479,-0.026,0.37,-0.278,1.196,3.444,7.156,9.057
28.0,1.436,0.022,0.745,0.6,-0.529,0.045,0.153,-0.032,1.173,3.399,6.26,8.304
28.0,1.329,0.002,0.775,0.593,-0.318,0.098,-0.385,-0.068,1.204,3.559,6.781,8.321
28.0,1.288,-0.0,0.728,0.719,-0.229,-0.05,-0.356,-0.483,1.279,3.371,7.496,8.836
28.0,1.308,-0.045,0.749,0.678,-0.677,-0.19,0.32,-0.672,1.25,3.487,7.444,9.578
28.0,1.385,-0.05,0.733,0.557,-0.342,-0.006,-0.222,-0.637,1.134,3.182,5.793,8.536
28.0,1.488,-0.009,0.738,0.609,-0.437,-0.084,-0.041,-0.105,1.186,3.442,6.91,8.811
28.0,1.405,0.135,0.733,0.657,-0.223,-0.307,-0.583,-0.098,1.219,3.237,6.39,8.99
28.0,1.374,-0.005,0.659,0.675,-0.031,0.114,-0.101,-0.355,1.169,3.235,6.774,7.967
28.1,1.278,0.058,0.82,0.632,-0.376,-0.051,-0.632,-0.481,1.292,3.385,6.977,8.481
28.1,1.302,-0.031,0.639,0.676,-0.379,0.17,-0.38,-0.709,1.158,3.125,6.143,8.792
28.1,1.417,-0.213,0.732,0.625,-0.256,0.146,-0.403,-0.645,1.199,3.243,5.943,7.657
28.1,1.321,-0.093,0.769,0.595,-0.397,0.169,-0.145,0.238,1.187,3.457,7.137,9.583
28.1,1.36,0.045,0.654,0.672,-0.52,-0.052,0.039,-0.687,1.146,3.16,5.918,7.976
28.1,1.301,-0.085,0.775,0.619,-0.677,-0.066,-0.217,0.086,1.21,3.252,6.794,8.734
28.1,1.354,0.058,0.73,0.662,-0.379,0.116,0.011,0.105,1.222,3.491,7.281,7.909
28.1,1.415,-0.008,0.729,0.74,-0.555,0.133,0.379,-0.371,1.277,3.395,7.294,8.88
28.1,1.487,-0.008,0.7,0.635,-0.443,0.068,-0.099,-0.254,1.171,3.141,6.511,8.669
28.1,1.295,0.043,0.714,0.685,-0.557,-0.1,-0.204,-0.73,1.234,3.186,6.312,8.433
28.2,1.497,-0.029,0.695,0.681,-0.4,0.028,-0.214,-0.48,1.212,3.29,6.62,7.659
28.2,1.424,-0.041,0.804,0.713,-0.565,-0.11,-0.046,-0.657,1.332,3.573,7.445,8.811
28.2,1.444,0.109,0.64,0.612,-0.394,0.182,0.219,-0.288,1.091,3.225,6.415,9.085
28.2,1.398,0.008,0.722,0.65,-0.402,0.141,0.238,-0.119,1.205,3.47,6.93,8.16
28.2,1.238,0.073,0.686,0.682,-0.212,-0.28,-0.238,-0.269,1.201,3.092,6.614,8.74
28.2,1.377,-0.025,0.793,0.615,-0.308,-0.05,-0.412,-0.282,1.246,3.357,6.983,8.786
28.2,1.37,0.068,0.74,0.61,-0.241,-0.108,-0.118,-0.053,1.188,3.502,6.867,7.975
28.2,1.404,0.16,0.693,0.662,-0.568,-0.323,0.111,-0.142,1.191,3.256,6.674,9.08
28.2,1.331,0.023,0.737,0.647,-0.367,-0.206,-0.345,-0.301,1.22,3.258,6.715,8.595
28.2,1.302,0.092,0.819,0.654,-0.48,-0.098,-0.596,-0.64,1.303,3.33,6.849,9.374
28.3,1.256,0.114,0.804,0.605,-0.451,-0.067,-0.154,-0.267,1.243,3.62,7.362,8.957
28.3,1.307,0.039,0.664,0.697,-0.146,0.094,0.136,-0.708,1.197,3.431,7.118,8.224
28.3,1.281,0.012,0.687,0.604,-0.021,-0.156,-0.683,-0.363,1.143,3.201,6.065,8.402
28.3,1.262,0.015,0.775,0.657,-0.421,0.175,-0.194,-0.54,1.259,3.415,7.009,8.788
28.3,1.432,-0.024,0.662,0.626,-0.55,-0.051,0.529,-0.074,1.113,3.435,7.082,8.687
28.3,1.363,-0.015,0.717,0.643,-0.164,-0.097,-0.045,-0.167,1.189,3.385,6.812,8.547
28.3,1.186,-0.04,0.861,0.648,-0.215,-0.027,-0.701,-0.369,1.348,3.462,7.102,8.891
28.3,1.213,0.033,0.753,0.622,-0.559,0.033,0.27,-0.691,1.202,3.444,6.916,9.01
28.3,1.309,0.029,0.666,0.707,-0.219,0.179,-0.087,-0.665,1.206,3.323,6.685,8.098
28.3,1.37,0.122,0.745,0.675,-0.585,0.214,0.283,-0.782,1.24,3.428,6.768,8.892
28.4,1.329,-0.014,0.798,0.642,-0.511,0.168,-0.366,-0.082,1.265,3.419,7.011,8.746
28.4,1.292,0.037,0.784,0.671,-0.45,-0.154,-0.111,-0.215,1.271,3.464,7.452,9.191
28.4,1.5,-0.003,0.733,0.671,-0.608,0.105,0.719,-0.238,1.225,3.602,6.936,8.755
28.4,1.425,-0.046,0.725,0.713,-0.358,0.073,-0.438,-0.686,1.278,3.191,6.754,8.247
28.4,1.28,0.143,0.777,0.687,-0.118,-0.097,-0.625,-0.672,1.297,3.455,7.499,8.962
28.4,1.243,0.142,0.688,0.666,-0.395,-0.383,-0.017,-0.061,1.189,3.396,6.442,8.454
28.4,1.45,-0.15,0.664,0.648,-0.425,-0.36,0.41,-0.767,1.15,3.398,6.315,7.595
28.4,1.416,-0.019,0.765,0.654,-0.683,0.12,0.405,-0.268,1.232,3.561,7.53,9.437
28.4,1.369,0.022,0.703,0.584,-0.452,0.499,-0.418,-0.183,1.106,3.12,5.784,8.049
28.4,1.24,-0.042,0.787,0.714,-0.338,0.025,-0.516,-0.693,1.327,3.349,7.383,9.352
28.5,1.23,-0.114,0.807,0.647,-0.499,-0.027,-0.121,-0.154,1.283,3.569,7.349,9.064
28.5,1.333,-0.022,0.626,0.632,-0.545,0.08,0.276,-0.284,1.088,3.301,6.24,7.715
28.5,1.307,-0.052,0.684,0.623,-0.854,-0.003,0.763,0.077,1.121,3.328,6.503,8.228
28.5,1.239,-0.012,0.872,0.577,-0.35,0.081,-0.539,-0.287,1.292,3.512,7.391,8.729
28.5,1.386,0.108,0.687,0.653,-0.694,-0.04,0.219,-0.417,1.176,3.402,6.775,9.14
28.5,1.216,-0.081,0.779,0.699,-0.339,0.132,-0.417,-0.755,1.311,3.401,7.063,9.316
28.5,1.29,-0.105,0.658,0.576,-0.408,-0.148,0.329,0.028,1.054,3.287,6.474,8.54
28.5,1.465,-0.014,0.687,0.611,-0.669,-0.003,0.594,0.364,1.122,3.549,6.562,8.742
28.5,1.232,0.026,0.786,0.627,-0.317,-0.22,-0.165,0.193,1.243,3.434,7.392,8.98
28.5,1.396,0.012,0.709,0.555,-0.522,-0.131,0.299,0.906,1.084,3.292,6.79,7.652
28.6,1.193,-0.06,0.807,0.647,-0.32,0.143,-0.809,-0.37,1.287,3.318,7.113,8.678
28.6,1.326,0.025,0.718,0.612,-0.345,-0.217,0.325,0.296,1.161,3.612,6.844,7.647
28.6,1.308,-0.007,0.694,0.622,-0.351,0.056,0.19,-0.337,1.148,3.418,6.616,8.402
28.6,1.423,-0.054,0.684,0.626,-0.437,-0.059,-0.009,-0.164,1.145,3.521,7.095,8.524
28.6,1.351,-0.016,0.746,0.597,-0.28,-0.415,0.06,0.085,1.18,3.521,6.619,8.511
28.6,1.185,-0.094,0.789,0.605,-0.349,-0.064,-0.024,0.225,1.214,3.543,6.839,8.254
28.6,1.308,0.044,0.851,0.563,-0.556,0.14,0.071,-0.442,1.249,3.543,6.154,8.593
28.6,1.272,0.078,0.753,0.597,-0.254,0.07,-0.095,-0.147,1.187,3.492,7.123,9.586
28.6,1.189,0.071,0.781,0.673,-0.575,-0.015,-0.103,-0.601,1.283,3.475,7.081,9.23
28.6,1.313,-0.013,0.77,0.634,-0.594,-0.178,0.047,-0.47,1.237,3.347,6.952,8.232
28.7,1.299,-0.026,0.692,0.642,-0.335,0.097,0.023,0.135,1.153,3.211,6.597,9.347
28.7,1.391,0.01,0.723,0.587,-0.077,0.116,-0.356,-0.25,1.148,3.254,6.131,8.61
28.7,1.194,0.033,0.704,0.777,-0.563,0.021,0.465,-0.521,1.293,3.566,7.767,9.368
28.7,1.417,-0.201,0.74,0.551,-0.425,-0.302,-0.24,-0.386,1.137,3.213,5.86,7.912
28.7,1.298,-0.029,0.681,0.557,-0.402,-0.12,0.04,-0.09,1.081,3.283,5.743,7.734
28.7,1.335,-0.05,0.601,0.701,-0.259,-0.088,0.126,-0.337,1.129,3.185,6.472,8.371
28.7,1.259,0.101,0.682,0.549,0.021,0.037,0.059,0.452,1.07,3.087,6.244,8.325
28.7,1.361,0.047,0.778,0.692,-0.431,0.124,-0.503,-0.586,1.304,3.315,6.789,8.237
28.7,1.298,0.044,0.841,0.591,-0.892,-0.019,-0.038,-0.453,1.244,3.533,6.524,8.826
28.7,1.302,-0.078,0.774,0.674,-0.617,0.009,0.003,-0.173,1.264,3.355,7.465,9.549
28.8,1.385,0.048,0.739,0.587,-0.421,0.179,-0.064,-0.422,1.169,3.503,6.271,8.466
28.8,1.389,-0.072,0.76,0.594,-0.33,-0.215,-0.118,-0.13,1.192,3.379,6.61,8.984
28.8,1.224,0.028,0.729,0.638,-0.317,0.175,0.001,-0.391,1.201,3.516,6.744,9.389
28.8,1.245,0.011,0.807,0.587,-0.358,0.008,-0.385,-0.302,1.233,3.47,7.007,8.496
28.8,1.255,0.11,0.765,0.677,-0.467,-0.273,0.272,-0.358,1.262,3.441,7.028,9.41
28.8,1.265,0.076,0.737,0.566,-0.642,-0.216,0.148,-0.073,1.131,3.596,6.642,8.648
28.8,1.367,-0.015,0.759,0.594,-0.468,0.106,-0.098,-0.253,1.189,3.485,6.862,8.219
28.8,1.31,-0.125,0.718,0.619,-0.181,0.041,-0.309,-0.089,1.174,3.351,6.839,9.161
28.8,1.178,-0.018,0.809,0.601,-0.425,0.057,-0.375,-0.094,1.245,3.494,7.132,8.183
28.8,1.304,0.083,0.768,0.689,-0.386,-0.127,-0.846,-0.48,1.287,3.204,6.556,8.706
28.9,1.316,-0.036,0.724,0.622,-0.394,0.031,-0.082,-0.311,1.178,3.384,6.8,7.998
28.9,1.365,0.167,0.678,0.582,-0.704,0.027,0.449,-0.25,1.085,3.361,6.414,8.733
28.9,1.362,-0.024,0.72,0.612,-0.803,0.273,0.713,-0.076,1.146,3.548,6.809,9.193
28.9,1.346,-0.052,0.675,0.586,-0.396,-0.175,0.01,-0.208,1.093,3.389,6.982,8.485
28.9,1.258,0.016,0.755,0.548,-0.52,-0.047,0.062,0.04,1.136,3.434,7.067,8.927
28.9,1.096,0.009,0.775,0.672,-0.353,-0.153,-0.098,-0.392,1.259,3.47,6.838,9.468
28.9,1.297,0.054,0.792,0.646,-0.406,-0.149,-0.463,-0.117,1.265,3.353,7.179,8.898
28.9,1.275,0.023,0.8,0.66,-0.378,-0.1,-0.204,-0.426,1.283,3.537,7.549,8.458
28.9,1.292,0.004,0.77,0.599,-0.396,0.107,-0.061,-0.056,1.189,3.338,7.072,9.312
28.9,1.179,0.04,0.774,0.632,-0.439,0.018,-0.191,-0.646,1.231,3.519,6.756,8.208
29.0,1.186,0.069,0.674,0.699,-0.673,-0.095,0.532,-0.524,1.197,3.414,7.19,8.914
29.0,1.315,0.035,0.729,0.577,-0.403,-0.097,-0.225,0.337,1.146,3.375,5.623,8.581
29.0,1.179,0.017,0.795,0.631,-0.235,-0.05,-0.68,-0.561,1.264,3.423,7.047,7.702
29.0,1.235,0.093,0.729,0.601,-0.474,-0.085,-0.075,-0.034,1.156,3.382,6.974,9.075
29.0,1.22,-0.049,0.787,0.598,-0.266,0.247,-0.337,-0.391,1.22,3.578,6.949,9.201
29.0,1.26,0.025,0.821,0.616,-0.398,0.144,-0.517,-0.724,1.275,3.452,6.282,9.091
29.0,1.298,-0.098,0.77,0.657,-0.696,0.084,0.497,-0.433,1.238,3.584,7.729,8.988
29.0,1.249,-0.028,0.848,0.623,-0.406,-0.075,-0.746,-0.288,1.306,3.364,7.197,7.948
29.0,1.268,-0.064,0.792,0.673,-0.1,0.023,-0.79,-0.612,1.302,3.256,6.874,8.927
29.0,1.192,0.014,0.787,0.653,-0.368,-0.336,-0.228,-0.017,1.265,3.572,7.521,9.128
29.1,1.145,0.035,0.753,0.638,-0.811,-0.359,0.192,-0.1,1.209,3.43,6.804,9.076
29.1,1.252,-0.043,0.682,0.666,-0.37,0.006,0.527,-0.171,1.181,3.452,6.908,9.317
29.1,1.269,0.002,0.822,0.65,-0.539,-0.027,-0.605,-0.504,1.309,3.507,6.783,9.369
29.1,1.274,-0.131,0.745,0.657,-0.442,0.235,0.295,-0.099,1.212,3.487,7.448,8.187
29.1,1.231,0.034,0.681,0.577,-0.521,-0.217,0.259,0.18,1.085,3.389,6.524,8.102
29.1,1.253,-0.058,0.795,0.588,-0.461,0.095,0.206,0.191,1.201,3.596,7.229,8.611
29.1,1.217,0.082,0.784,0.635,-0.501,-0.116,-0.147,-0.763,1.239,3.455,6.673,8.752
29.1,1.197,0.061,0.701,0.702,-0.605,0.034,-0.22,-0.254,1.225,3.34,7.168,8.665
29.1,1.35,0.002,0.656,0.625,-0.532,-0.347,0.479,0.029,1.106,3.139,6.095,7.677
29.1,1.236,0.006,0.844,0.649,-0.441,-0.242,-0.423,-0.273,1.322,3.499,7.543,8.621
29.2,1.084,-0.014,0.794,0.677,-0.403,-0.447,-0.437,-0.011,1.295,3.451,6.817,8.941
29.2,1.229,0.052,0.705,0.638,-0.489,0.319,0.484,-0.384,1.161,3.43,7.005,7.97
29.2,1.451,-0.14,0.731,0.599,-0.418,0.005,-0.236,-0.263,1.176,3.296,6.338,7.76
29.2,1.141,-0.042,0.791,0.655,-0.449,0.095,-0.405,-0.311,1.274,3.498,7.412,8.044
29.2,1.289,0.08,0.747,0.669,-0.254,-0.255,-0.079,-0.276,1.25,3.46,7.068,9.521
29.2,1.328,-0.127,0.662,0.519,-0.274,-0.323,-0.117,0.973,1.021,3.133,6.396,8.307
29.2,1.337,0.01,0.731,0.696,-0.519,0.06,-0.064,-0.338,1.25,3.527,7.605,9.596
29.2,1.302,-0.109,0.697,0.702,-0.632,0.009,0.185,-0.216,1.219,3.229,6.707,9.228
29.2,1.154,0.035,0.805,0.634,-0.61,-0.005,-0.157,0.274,1.244,3.362,7.768,9.11
29.2,1.289,0.005,0.696,0.593,-1.083,0.051,1.415,-0.247,1.116,3.322,6.105,8.378
29.3,1.211,-0.038,0.717,0.555,-0.492,0.221,0.475,0.038,1.095,3.607,6.302,9.236
29.3,1.248,0.075,0.728,0.583,-0.457,0.284,0.268,0.261,1.13,3.36,6.938,8.81
29.3,1.3,-0.031,0.75,0.666,-0.328,0.089,0.461,-0.089,1.23,3.492,7.274,8.556
29.3,1.242,0.112,0.588,0.668,-1.09,0.099,1.37,0.033,1.073,3.285,6.899,8.923
29.3,1.085,0.101,0.786,0.644,-0.393,-0.101,-0.539,-0.128,1.254,3.373,7.335,9.185
29.3,1.22,-0.113,0.8,0.6,-0.379,-0.198,-0.153,-0.268,1.224,3.497,6.982,8.724
29.3,1.247,0.058,0.801,0.628,-0.562,-0.198,0.013,0.079,1.256,3.499,7.226,9.397
29.3,1.166,-0.079,0.803,0.68,-0.453,-0.054,-0.215,-0.822,1.315,3.532,7.006,8.987
29.3,1.223,0.043,0.843,0.549,-0.652,0.143,-0.045,0.439,1.218,3.6,7.455,8.559
29.3,1.15,0.028,0.794,0.509,-0.296,0.052,-0.109,0.12,1.149,3.481,6.104,7.703
29.4,1.334,-0.082,0.713,0.598,-0.679,0.209,0.374,-0.078,1.139,3.608,7.037,8.585
29.4,1.239,0.086,0.718,0.652,-0.37,-0.081,-0.184,-0.342,1.201,3.531,7.301,9.773
29.4,1.164,0.033,0.758,0.557,-0.473,0.035,-0.069,0.298,1.147,3.353,6.024,8.38
29.4,1.125,0.082,0.826,0.699,-0.461,-0.265,-0.474,-0.38,1.35,3.409,7.431,9.51
29.4,1.081,-0.007,0.769,0.673,-0.307,-0.062,-0.607,-0.53,1.271,3.308,6.951,8.538
29.4,1.222,0.161,0.777,0.683,-0.606,-0.266,-0.126,-0.343,1.284,3.545,7.245,8.962
29.4,1.219,0.016,0.716,0.672,-0.502,-0.18,-0.025,-0.222,1.215,3.449,6.69,8.189
29.4,1.171,-0.015,0.762,0.723,-0.511,-0.138,-0.148,-0.392,1.306,3.595,7.396,9.51
29.4,1.248,-0.062,0.732,0.61,-0.28,0.082,-0.091,-0.135,1.177,3.581,6.981,7.868
29.4,1.305,-0.01,0.728,0.569,-0.514,-0.329,0.027,-0.239,1.132,3.539,6.784,8.719
29.5,1.201,-0.044,0.737,0.726,-0.621,0.078,-0.054,-0.577,1.288,3.638,8.031,9.209
29.5,1.294,0.011,0.848,0.653,-0.189,0.116,-0.678,-0.42,1.333,3.56,7.669,9.788
29.5,1.323,-0.145,0.733,0.566,-0.2,-0.173,-0.026,0.115,1.136,3.486,7.051,8.214
29.5,1.09,0.053,0.692,0.792,-0.197,-0.065,-0.01,-0.78,1.311,3.559,7.031,9.351
29.5,1.093,0.033,0.827,0.638,-0.439,-0.094,-0.51,-0.552,1.299,3.52,6.882,9.274
29.5,1.228,-0.02,0.766,0.585,-0.238,0.095,-0.262,-0.363,1.185,3.568,6.659,8.827
29.5,0.983,0.029,0.853,0.669,-0.312,0.079,-0.559,-0.509,1.353,3.672,7.565,8.96
29.5,1.157,-0.016,0.74,0.593,-0.617,0.272,0.239,-0.007,1.156,3.409,6.909,9.027
29.5,1.19,-0.112,0.814,0.582,-0.348,-0.014,-0.2,-0.504,1.232,3.529,6.771,8.338
29.5,1.185,-0.005,0.822,0.631,-0.484,-0.168,-0.402,-0.045,1.283,3.546,7.332,8.424
29.6,1.148,0.002,0.755,0.697,-0.507,-0.009,0.331,-0.32,1.273,3.554,7.492,9.531
29.6,1.128,0.149,0.75,0.629,-0.512,0.054,0.167,0.017,1.193,3.448,7.273,9.009
29.6,1.191,0.129,0.746,0.669,-0.448,-0.159,-0.312,-0.133,1.233,3.276,6.633,8.257
29.6,1.268,-0.043,0.786,0.633,-0.308,0.118,-0.433,-0.087,1.249,3.523,7.26,9.432
29.6,1.085,0.028,0.777,0.625,-0.348,-0.158,-0.532,-0.267,1.237,3.439,7.565,9.323
29.6,1.18,0.118,0.741,0.572,-0.345,0.066,-0.555,-0.253,1.155,3.411,6.756,8.588
29.6,1.156,-0.061,0.719,0.641,-0.342,-0.258,-0.196,-0.127,1.192,3.223,7.036,9.047
29.6,1.283,-0.129,0.757,0.601,-0.329,0.108,-0.492,-0.307,1.202,3.285,6.582,7.429
29.6,1.234,0.053,0.781,0.672,-0.396,-0.242,-0.279,-0.251,1.268,3.532,7.556,9.3
29.6,1.211,0.045,0.64,0.608,-0.381,0.365,-0.136,-0.055,1.084,2.962,6.047,8.455
