true_angle,mean_x,mean_y,std_x,std_y,skew_x,skew_y,kurt_x,kurt_y,mean_distance,max_distance,hull_area,hull_perimeter
10.9,-2.704,0.021,0.625,0.552,-0.153,0.282,-0.578,-0.09,1.029,2.679,4.594,7.348
10.9,-2.748,-0.073,0.565,0.568,0.254,-0.009,-0.355,-0.057,0.99,2.594,4.592,6.403
10.9,-2.722,0.084,0.516,0.585,-0.095,-0.143,0.023,-0.284,0.965,2.624,4.432,7.595
10.9,-2.661,-0.052,0.589,0.497,-0.03,-0.016,-0.524,-0.326,0.951,2.651,4.023,7.061
10.9,-2.609,0.039,0.689,0.557,0.063,0.24,-0.876,-0.137,1.11,2.621,4.558,7.541
10.9,-2.727,0.062,0.567,0.605,0.118,-0.191,-0.239,-0.482,1.027,2.619,4.628,7.136
10.9,-2.673,0.02,0.578,0.581,0.287,-0.0,-0.293,-0.295,1.023,2.64,4.625,7.292
11.0,-2.839,0.159,0.486,0.567,0.192,-0.139,0.486,0.141,0.91,2.745,4.725,6.851
11.0,-2.714,-0.014,0.53,0.489,-0.01,0.007,-0.073,0.179,0.878,2.621,4.376,6.924
11.0,-2.801,-0.004,0.601,0.568,0.385,-0.107,0.195,-0.222,1.011,2.714,4.82,7.001
11.0,-2.765,0.002,0.532,0.509,0.066,-0.121,-0.457,0.659,0.893,2.651,4.355,7.294
11.0,-2.598,-0.029,0.589,0.463,-0.078,-0.034,-0.055,0.081,0.904,2.618,4.132,6.897
11.0,-2.765,-0.002,0.598,0.542,0.507,-0.321,-0.106,-0.154,0.994,2.746,5.122,7.697
11.0,-2.719,-0.053,0.647,0.547,0.036,-0.16,-0.854,-0.51,1.064,2.683,4.441,7.733
11.0,-2.702,0.078,0.532,0.468,0.062,0.204,-0.091,-0.068,0.871,2.679,3.924,6.898
11.0,-2.641,0.021,0.525,0.543,0.178,-0.014,-0.197,0.11,0.933,2.687,4.582,7.693
11.0,-2.731,0.033,0.54,0.548,0.417,-0.109,-0.061,-0.035,0.95,2.617,4.446,6.999
11.1,-2.792,-0.089,0.621,0.537,0.077,0.036,-0.725,-0.536,1.023,2.795,4.465,7.036
11.1,-2.633,-0.004,0.629,0.51,0.4,0.084,-0.294,-0.087,0.995,2.726,4.867,7.62
11.1,-2.653,-0.016,0.537,0.604,0.129,-0.126,-0.128,-0.169,1.003,2.609,4.527,6.957
11.1,-2.898,0.116,0.492,0.649,0.303,-0.173,0.025,-0.809,1.009,2.579,3.874,6.818
11.1,-2.7,0.128,0.63,0.499,0.021,0.122,-0.717,-0.398,0.995,2.543,4.318,6.101
11.1,-2.708,0.037,0.614,0.574,0.096,-0.071,-0.655,-0.385,1.05,2.65,4.758,7.681
11.1,-2.816,0.048,0.579,0.509,-0.395,0.328,-0.338,-0.386,0.951,2.382,3.37,5.666
11.1,-2.717,0.042,0.522,0.593,0.09,-0.233,-0.422,0.028,0.976,2.68,4.301,6.703
11.1,-2.742,0.068,0.587,0.485,0.12,-0.064,-0.059,-0.027,0.937,2.774,4.289,6.876
11.1,-2.8,0.118,0.566,0.555,0.159,-0.158,-0.254,0.198,0.981,2.626,4.44,7.365
11.2,-2.71,-0.013,0.591,0.659,0.36,-0.057,-0.124,-0.634,1.099,2.739,5.153,7.755
11.2,-2.687,0.085,0.488,0.597,0.252,-0.187,0.246,-0.442,0.949,2.725,4.403,7.042
11.2,-2.651,-0.034,0.549,0.606,0.209,0.176,-0.515,-0.276,1.02,2.584,4.168,6.602
11.2,-2.637,-0.04,0.519,0.568,-0.111,0.029,0.218,-0.226,0.949,2.692,4.633,6.83
11.2,-2.777,-0.063,0.602,0.549,-0.021,-0.173,-0.542,-0.162,1.008,2.679,4.747,7.479
11.2,-2.751,0.01,0.53,0.544,0.199,0.223,-0.34,-0.236,0.943,2.493,4.056,6.657
11.2,-2.771,0.017,0.525,0.573,-0.227,-0.165,-0.572,-0.386,0.967,2.529,4.03,6.852
11.2,-2.575,0.033,0.586,0.587,0.042,-0.138,-0.565,-0.024,1.026,2.787,4.883,7.799
11.2,-2.761,0.028,0.653,0.541,0.338,-0.015,-0.284,-0.608,1.055,2.768,4.55,7.599
11.2,-2.669,-0.025,0.532,0.539,0.502,-0.019,-0.113,0.126,0.928,2.6,4.181,6.711
11.3,-2.782,-0.073,0.601,0.606,0.048,-0.163,-0.412,-0.639,1.07,2.671,4.605,7.583
11.3,-2.587,-0.018,0.526,0.589,0.152,0.081,-0.437,-0.452,0.983,2.664,4.216,7.434
11.3,-2.775,-0.025,0.565,0.502,0.393,-0.115,0.706,-0.137,0.915,2.755,4.416,6.904
11.3,-2.708,0.026,0.595,0.497,0.313,0.058,0.401,0.309,0.948,2.754,4.405,7.371
11.3,-2.691,-0.003,0.555,0.589,-0.133,-0.046,-0.424,-0.957,1.008,2.677,4.392,7.203
11.3,-2.763,-0.008,0.595,0.563,-0.185,0.067,-0.799,-0.123,1.02,2.688,4.674,7.385
11.3,-2.639,-0.123,0.54,0.583,0.092,-0.145,-0.597,-0.56,0.987,2.652,4.141,7.14
11.3,-2.711,0.039,0.533,0.551,0.255,-0.059,0.086,-0.073,0.939,2.69,4.475,6.825
11.3,-2.683,0.008,0.54,0.593,0.438,-0.097,-0.08,-0.694,0.992,2.602,4.198,7.156
11.3,-2.611,0.032,0.505,0.645,0.345,0.084,0.085,-0.758,1.015,2.762,4.743,6.925
11.4,-2.561,0.046,0.649,0.596,0.203,-0.33,-0.964,-0.06,1.095,2.711,4.7,6.24
11.4,-2.666,0.139,0.628,0.585,0.252,0.14,-0.617,-0.715,1.071,2.679,4.443,7.419
11.4,-2.572,0.144,0.55,0.581,0.014,-0.006,0.38,-0.222,0.986,2.718,4.591,7.622
11.4,-2.694,-0.014,0.504,0.572,0.278,0.09,-0.119,-0.241,0.946,2.688,4.448,6.47
11.4,-2.7,0.025,0.469,0.62,0.385,-0.004,0.466,-0.552,0.952,2.699,4.357,7.149
11.4,-2.726,0.005,0.609,0.537,0.084,-0.207,-0.285,0.526,1.001,2.729,5.001,7.324
11.4,-2.709,-0.102,0.596,0.605,0.33,-0.094,0.053,-0.722,1.046,2.745,4.826,6.05
11.4,-2.599,-0.016,0.622,0.523,0.106,0.444,-0.679,-0.138,1.01,2.664,4.718,6.752
11.4,-2.697,0.019,0.596,0.583,0.572,0.211,-0.119,-0.349,1.039,2.607,4.446,7.05
11.4,-2.676,0.049,0.545,0.618,0.315,-0.042,-0.102,-0.551,1.028,2.706,4.547,7.368
11.5,-2.794,-0.013,0.534,0.594,0.347,0.031,-0.269,-0.235,0.978,2.656,4.575,6.809
11.5,-2.84,0.084,0.568,0.676,0.314,0.11,-0.607,-0.888,1.105,2.588,4.318,7.483
11.5,-2.656,-0.028,0.545,0.607,0.015,0.246,0.258,-0.158,1.014,2.754,4.822,7.349
11.5,-2.743,-0.043,0.552,0.636,0.404,0.007,0.484,-0.696,1.041,2.739,4.994,7.938
11.5,-2.745,0.023,0.56,0.618,0.293,0.031,-0.112,-0.237,1.039,2.7,5.044,7.748
11.5,-2.632,0.041,0.569,0.582,0.155,-0.217,-0.294,-0.474,1.012,2.752,4.557,7.547
11.5,-2.684,0.002,0.557,0.451,0.542,-0.107,0.224,0.185,0.865,2.606,3.978,7.189
11.5,-2.679,0.073,0.507,0.596,0.179,0.047,0.08,-0.305,0.961,2.72,4.645,7.051
11.5,-2.652,-0.133,0.608,0.53,-0.071,0.142,-0.567,0.139,0.997,2.721,4.586,6.516
11.5,-2.688,0.106,0.581,0.5,-0.012,0.014,-0.288,-0.178,0.947,2.63,4.397,7.386
11.6,-2.597,0.037,0.548,0.595,0.165,0.053,-0.52,-0.624,1.003,2.681,4.498,7.411
11.6,-2.74,-0.052,0.551,0.529,0.293,0.21,-0.18,-0.106,0.946,2.679,4.466,7.044
11.6,-2.601,-0.05,0.565,0.538,-0.302,0.015,-0.053,0.053,0.962,2.594,4.153,7.196
11.6,-2.618,-0.104,0.55,0.577,0.368,0.154,0.095,-0.32,0.987,2.688,4.6,7.072
11.6,-2.559,0.04,0.515,0.598,0.143,-0.303,-0.314,-0.509,0.972,2.759,4.43,7.338
11.6,-2.632,-0.058,0.557,0.594,-0.004,-0.103,-0.555,-0.388,1.011,2.698,4.591,7.26
11.6,-2.688,-0.0,0.553,0.599,0.414,0.166,-0.155,-0.243,1.006,2.711,4.729,7.682
11.6,-2.625,-0.055,0.643,0.538,0.167,0.032,-0.713,-0.006,1.045,2.759,4.879,7.257
11.6,-2.726,0.044,0.537,0.541,-0.004,-0.046,-0.129,-0.098,0.938,2.65,4.476,7.253
11.6,-2.674,0.057,0.571,0.605,0.138,-0.082,-0.366,-0.491,1.034,2.769,5.058,7.755
11.7,-2.745,-0.057,0.513,0.633,0.25,0.107,0.038,-0.598,1.01,2.718,4.809,6.97
11.7,-2.75,0.023,0.584,0.644,0.495,-0.159,-0.383,-0.832,1.079,2.759,4.715,7.273
11.7,-2.703,-0.07,0.498,0.543,0.622,0.164,0.325,-0.021,0.899,2.781,4.498,7.499
11.7,-2.667,-0.018,0.565,0.504,0.562,0.03,-0.147,-0.153,0.928,2.629,4.283,7.368
11.7,-2.698,-0.108,0.57,0.633,0.224,0.229,0.077,-0.782,1.062,2.71,4.751,7.107
11.7,-2.59,0.045,0.567,0.617,-0.089,0.039,-0.261,-0.54,1.04,2.725,4.463,6.544
11.7,-2.676,0.023,0.592,0.555,0.152,0.442,-0.003,-0.163,0.997,2.615,4.593,7.339
11.7,-2.664,0.153,0.613,0.555,0.24,-0.29,-0.393,-0.386,1.033,2.782,4.569,7.206
11.7,-2.67,-0.054,0.484,0.559,0.435,0.044,0.086,-0.296,0.903,2.666,4.134,7.368
11.7,-2.646,0.043,0.504,0.606,-0.112,-0.025,-0.164,-0.358,0.966,2.675,4.568,6.868
11.8,-2.545,0.054,0.527,0.484,-0.487,-0.498,0.117,0.816,0.873,2.549,3.714,6.879
11.8,-2.712,0.164,0.63,0.566,0.158,0.097,-0.811,-0.347,1.06,2.757,4.558,7.499
11.8,-2.693,-0.015,0.62,0.572,0.127,0.265,-0.469,-0.398,1.048,2.707,4.803,7.287
11.8,-2.505,0.025,0.536,0.629,0.066,0.046,-0.241,-0.594,1.029,2.71,4.73,7.592
11.8,-2.746,0.174,0.573,0.487,0.068,0.142,-0.307,-0.568,0.935,2.662,3.948,6.711
11.8,-2.737,0.053,0.546,0.619,-0.1,0.179,-0.536,-0.727,1.028,2.587,4.269,7.326
11.8,-2.67,0.016,0.546,0.531,0.1,-0.002,0.025,-0.352,0.936,2.705,4.669,7.667
11.8,-2.714,-0.078,0.515,0.567,-0.009,-0.18,-0.348,0.085,0.948,2.718,4.368,7.061
11.8,-2.574,0.164,0.564,0.583,0.339,-0.209,-0.572,-0.201,1.007,2.632,4.32,6.92
11.8,-2.658,-0.033,0.588,0.634,0.345,-0.029,-0.06,-0.579,1.079,2.761,5.068,7.542
11.9,-2.768,0.029,0.568,0.586,0.099,-0.341,-0.516,-0.174,1.012,2.717,4.65,7.716
11.9,-2.642,0.044,0.617,0.521,0.215,0.072,-0.303,-0.451,0.997,2.672,4.341,6.37
11.9,-2.646,0.024,0.581,0.679,0.13,-0.059,-0.123,-0.801,1.118,2.803,4.836,8.046
11.9,-2.625,-0.063,0.519,0.631,-0.127,-0.098,-0.308,-0.633,1.018,2.617,4.412,7.297
11.9,-2.699,-0.042,0.586,0.678,-0.357,0.113,-0.379,-0.646,1.118,2.741,4.868,8.074
11.9,-2.705,-0.09,0.523,0.598,-0.111,-0.078,-0.024,-0.119,0.985,2.753,4.596,7.136
11.9,-2.683,-0.041,0.552,0.633,0.107,0.003,-0.296,-0.633,1.044,2.728,4.87,7.298
11.9,-2.813,-0.016,0.526,0.569,-0.135,0.313,-0.18,-0.169,0.958,2.61,4.138,6.125
11.9,-2.679,-0.055,0.598,0.465,0.202,0.745,-0.003,1.03,0.918,2.737,4.608,7.656
11.9,-2.711,-0.032,0.556,0.574,0.243,0.297,0.049,0.006,0.992,2.625,3.887,6.79
12.0,-2.667,0.081,0.564,0.566,0.321,0.157,-0.155,-0.435,0.992,2.656,4.632,7.45
12.0,-2.64,0.062,0.548,0.6,0.376,-0.046,-0.38,-0.74,1.015,2.72,4.515,7.221
12.0,-2.592,-0.01,0.603,0.595,-0.005,-0.181,-0.461,-0.32,1.053,2.772,5.261,7.938
12.0,-2.566,-0.032,0.591,0.515,0.126,-0.043,-0.319,-0.103,0.973,2.714,4.519,6.656
12.0,-2.612,-0.07,0.538,0.648,0.238,-0.134,-0.012,-0.699,1.041,2.769,4.662,7.128
12.0,-2.568,0.104,0.62,0.568,0.295,0.248,-0.379,-0.26,1.042,2.763,4.742,7.714
12.0,-2.776,0.055,0.612,0.635,0.219,-0.092,-0.739,-0.754,1.11,2.639,4.855,6.918
12.0,-2.697,-0.084,0.598,0.575,0.38,0.218,0.218,-0.073,1.015,2.803,4.961,7.406
12.0,-2.739,0.005,0.561,0.549,0.128,0.191,-0.526,-0.583,0.981,2.733,4.534,7.49
12.0,-2.588,0.068,0.593,0.609,0.473,-0.225,-0.323,-0.49,1.052,2.687,4.618,7.559
12.1,-2.565,0.018,0.653,0.584,0.095,-0.083,-0.475,-0.622,1.092,2.792,5.049,7.64
12.1,-2.602,-0.059,0.575,0.556,-0.002,-0.307,0.103,-0.48,0.992,2.753,4.707,7.378
12.1,-2.6,-0.008,0.633,0.553,-0.033,0.106,-0.68,-0.358,1.049,2.693,4.946,7.642
12.1,-2.732,0.058,0.587,0.605,-0.023,-0.39,-0.497,-0.712,1.049,2.722,4.742,7.58
12.1,-2.629,0.076,0.539,0.547,-0.024,-0.241,-0.354,-0.065,0.953,2.622,4.221,6.588
12.1,-2.694,-0.056,0.544,0.616,-0.078,0.168,-0.192,-0.307,1.019,2.734,4.534,7.37
12.1,-2.671,-0.023,0.687,0.542,0.199,-0.096,-0.604,-0.095,1.093,2.827,5.185,7.149
12.1,-2.611,-0.019,0.665,0.529,0.158,0.077,-0.99,-0.338,1.056,2.735,4.695,7.201
12.1,-2.646,0.013,0.544,0.474,0.066,-0.05,-0.266,0.007,0.882,2.546,4.027,5.622
12.1,-2.627,-0.005,0.588,0.603,0.033,0.067,-0.363,-0.142,1.052,2.748,5.16,7.567
12.2,-2.688,0.113,0.564,0.67,-0.033,-0.213,-0.133,-0.568,1.086,2.727,4.905,7.424
12.2,-2.656,0.005,0.627,0.63,0.083,-0.138,-0.761,-0.556,1.113,2.668,4.984,7.669
12.2,-2.607,0.126,0.559,0.618,-0.112,-0.187,-0.26,-0.504,1.037,2.62,4.844,7.006
12.2,-2.66,0.103,0.598,0.563,0.078,0.118,-0.367,-0.36,1.024,2.752,4.524,6.834
12.2,-2.651,-0.035,0.566,0.537,0.169,-0.056,-0.428,0.133,0.963,2.694,4.687,6.895
12.2,-2.559,-0.019,0.563,0.568,-0.105,0.293,0.026,-0.097,0.988,2.652,4.681,7.05
12.2,-2.538,0.033,0.633,0.535,0.137,0.088,-0.437,-0.606,1.029,2.784,4.61,7.721
12.2,-2.565,0.075,0.668,0.552,0.088,-0.115,-0.939,-0.192,1.083,2.633,4.482,7.351
12.2,-2.613,-0.033,0.524,0.649,0.133,0.027,-0.072,-0.279,1.031,2.735,4.961,7.873
12.2,-2.588,-0.021,0.613,0.652,0.226,-0.321,-0.418,-0.6,1.111,2.81,4.952,7.799
12.3,-2.588,0.016,0.607,0.53,0.01,0.022,-0.583,0.021,1.0,2.687,4.411,6.755
12.3,-2.519,-0.004,0.54,0.534,0.142,-0.149,-0.08,-0.083,0.931,2.752,4.436,6.834
12.3,-2.663,0.02,0.571,0.546,0.136,-0.161,-0.555,-0.151,0.977,2.754,4.777,7.553
12.3,-2.691,-0.055,0.601,0.617,0.16,0.05,-0.356,-0.506,1.076,2.694,4.935,7.378
12.3,-2.664,0.094,0.649,0.551,-0.073,0.337,-0.552,-0.476,1.059,2.795,4.706,6.766
12.3,-2.678,0.022,0.616,0.531,0.385,-0.35,-0.333,0.295,1.003,2.793,4.68,6.779
12.3,-2.587,-0.029,0.608,0.548,0.221,0.377,-0.44,-0.106,1.015,2.753,4.781,7.522
12.3,-2.631,-0.044,0.598,0.666,0.559,0.096,-0.22,-0.802,1.118,2.764,4.714,6.745
12.3,-2.709,0.027,0.647,0.513,0.18,-0.122,-0.629,-0.46,1.025,2.631,4.472,6.937
12.3,-2.623,0.025,0.556,0.653,0.184,0.268,0.018,-0.371,1.05,2.736,4.945,7.99
12.4,-2.592,0.035,0.558,0.552,0.095,-0.229,-0.583,-0.207,0.968,2.663,4.299,7.075
12.4,-2.588,-0.082,0.588,0.56,0.373,0.31,-0.621,-0.153,1.001,2.685,4.422,7.044
12.4,-2.568,-0.093,0.588,0.598,0.271,0.072,-0.485,-0.374,1.048,2.742,4.868,7.746
12.4,-2.529,0.003,0.571,0.547,-0.084,0.222,0.002,-0.243,0.975,2.682,4.501,7.018
12.4,-2.542,-0.014,0.526,0.58,0.393,-0.054,-0.133,-0.356,0.975,2.586,4.396,6.956
12.4,-2.671,-0.076,0.564,0.626,0.234,-0.266,-0.106,-0.468,1.045,2.739,5.056,7.387
12.4,-2.614,0.121,0.569,0.588,0.104,0.101,-0.453,-0.606,1.027,2.687,4.652,7.457
12.4,-2.71,-0.024,0.554,0.614,0.391,0.032,0.038,-0.767,1.02,2.763,4.944,7.505
12.4,-2.61,0.068,0.596,0.568,0.117,0.076,-0.383,-0.206,1.017,2.748,4.909,7.466
12.4,-2.608,0.004,0.59,0.573,0.493,-0.062,-0.082,0.109,1.016,2.734,4.717,7.444
12.5,-2.648,-0.0,0.593,0.647,0.007,0.082,-0.587,-0.428,1.097,2.718,4.506,7.514
12.5,-2.532,0.031,0.591,0.576,-0.027,-0.055,-0.698,-0.427,1.028,2.681,4.433,6.376
12.5,-2.645,0.012,0.591,0.575,0.178,0.3,-0.758,-0.42,1.027,2.71,4.453,7.389
12.5,-2.677,0.04,0.499,0.581,-0.038,-0.212,-0.125,-0.12,0.942,2.672,4.476,7.325
12.5,-2.53,0.134,0.607,0.54,0.054,-0.315,-0.616,0.191,1.007,2.765,4.663,6.826
12.5,-2.531,0.131,0.599,0.513,0.187,0.109,-0.235,-0.051,0.976,2.69,4.753,6.718
12.5,-2.615,0.049,0.522,0.582,-0.048,-0.008,-0.364,-0.516,0.974,2.684,4.629,7.398
12.5,-2.621,-0.014,0.591,0.583,0.301,0.022,0.057,-0.089,1.023,2.67,4.962,7.747
12.5,-2.694,-0.074,0.531,0.584,0.416,0.376,0.148,-0.198,0.976,2.618,4.463,6.507
12.5,-2.423,-0.08,0.623,0.616,-0.134,-0.275,-0.675,-0.926,1.101,2.6,4.017,6.759
12.6,-2.585,0.022,0.436,0.541,0.278,0.09,0.6,-0.301,0.851,2.602,3.975,6.722
12.6,-2.452,-0.047,0.538,0.592,0.313,0.178,-0.064,-0.527,0.982,2.766,4.858,7.143
12.6,-2.528,-0.025,0.611,0.703,-0.183,-0.113,-0.252,-0.866,1.168,2.73,4.967,7.866
12.6,-2.531,-0.086,0.58,0.558,0.216,-0.065,-0.296,-0.554,0.999,2.705,4.441,7.415
12.6,-2.575,-0.022,0.607,0.563,0.081,-0.014,-0.345,-0.307,1.032,2.826,5.26,7.596
12.6,-2.634,0.149,0.588,0.538,0.5,-0.372,0.005,0.15,0.98,2.651,4.321,7.198
12.6,-2.605,0.064,0.619,0.574,0.367,-0.191,-0.415,-0.409,1.05,2.789,5.115,7.51
12.6,-2.718,0.069,0.643,0.58,0.22,0.014,-0.422,-0.531,1.076,2.724,4.797,7.313
12.6,-2.594,-0.033,0.645,0.564,-0.133,0.245,-0.891,-0.49,1.071,2.71,4.557,6.896
12.6,-2.687,0.002,0.522,0.555,0.102,-0.006,-0.332,-0.387,0.95,2.525,4.069,6.607
12.7,-2.566,0.023,0.632,0.64,0.227,-0.269,-0.409,-0.496,1.12,2.799,5.356,7.995
12.7,-2.568,0.102,0.611,0.62,0.006,-0.14,-0.708,-0.717,1.087,2.798,4.562,7.037
12.7,-2.644,-0.011,0.546,0.597,0.16,0.099,-0.07,-0.265,1.002,2.751,4.938,7.239
12.7,-2.525,0.052,0.6,0.563,0.057,0.045,-0.634,-0.358,1.026,2.593,4.516,7.418
12.7,-2.705,0.055,0.558,0.599,0.347,-0.313,-0.159,-0.306,1.008,2.678,4.593,7.642
12.7,-2.487,0.03,0.623,0.598,0.252,-0.103,-0.581,-0.198,1.079,2.724,5.162,8.115
12.7,-2.617,-0.039,0.61,0.59,0.292,0.093,-0.409,-0.606,1.056,2.778,4.873,7.497
12.7,-2.549,-0.068,0.632,0.624,0.323,-0.263,-0.239,-0.61,1.115,2.776,5.119,7.038
12.7,-2.631,0.001,0.63,0.565,0.367,-0.039,-0.41,-0.564,1.058,2.825,5.045,7.894
12.7,-2.547,-0.017,0.604,0.57,0.213,-0.189,-0.631,-0.278,1.028,2.677,4.656,6.794
12.8,-2.69,-0.07,0.527,0.581,0.171,0.473,0.116,-0.086,0.965,2.6,4.661,7.503
12.8,-2.725,-0.078,0.482,0.532,0.061,-0.176,-0.167,0.04,0.87,2.648,3.675,5.582
12.8,-2.602,0.099,0.565,0.582,0.105,0.158,-0.293,-0.681,1.009,2.58,4.156,7.222
12.8,-2.558,0.055,0.553,0.552,0.339,-0.178,0.084,-0.228,0.966,2.624,4.344,6.867
12.8,-2.537,0.137,0.611,0.55,0.274,0.355,-0.331,-0.592,1.016,2.789,4.91,6.556
12.8,-2.626,0.083,0.551,0.549,-0.053,-0.14,-0.406,-0.209,0.967,2.593,3.857,6.21
12.8,-2.539,-0.017,0.654,0.528,-0.009,-0.095,-0.374,0.295,1.045,2.831,5.051,7.738
12.8,-2.573,-0.049,0.511,0.526,0.002,-0.217,0.219,0.403,0.9,2.638,4.435,7.279
12.8,-2.542,-0.07,0.654,0.558,0.323,0.438,-0.714,-0.434,1.077,2.739,4.291,6.512
12.8,-2.625,-0.035,0.568,0.54,0.214,0.087,-0.172,-0.386,0.977,2.641,4.378,7.279
12.9,-2.619,0.044,0.577,0.614,0.074,-0.147,-0.197,-0.515,1.045,2.801,5.02,7.913
12.9,-2.594,-0.008,0.474,0.596,0.28,0.255,0.227,-0.375,0.941,2.582,4.127,7.385
12.9,-2.532,-0.121,0.575,0.645,0.012,0.203,-0.869,-0.559,1.083,2.722,4.837,7.456
12.9,-2.586,0.12,0.578,0.603,0.252,-0.29,0.237,-0.255,1.029,2.795,4.891,7.74
12.9,-2.563,0.008,0.559,0.518,0.172,0.522,-0.276,0.1,0.945,2.712,4.325,7.477
12.9,-2.553,0.019,0.559,0.534,0.174,-0.096,0.108,-0.516,0.956,2.65,4.322,6.511
12.9,-2.737,-0.027,0.573,0.503,0.759,-0.219,1.095,-0.284,0.931,2.741,3.968,6.161
12.9,-2.513,0.038,0.508,0.639,0.543,-0.143,-0.236,-0.354,1.007,2.73,4.101,7.0
12.9,-2.522,-0.026,0.65,0.601,0.133,-0.271,-0.645,-0.54,1.106,2.752,4.976,7.588
12.9,-2.575,0.098,0.67,0.473,0.339,0.105,-0.637,0.895,1.002,2.69,4.788,7.384
13.0,-2.524,-0.071,0.651,0.549,0.23,-0.216,-0.617,-0.515,1.059,2.817,5.002,7.443
13.0,-2.627,0.09,0.625,0.606,0.302,0.064,-0.498,-0.665,1.092,2.723,5.189,7.63
13.0,-2.573,-0.074,0.563,0.619,0.084,0.217,0.16,-0.638,1.037,2.814,4.067,7.279
13.0,-2.573,0.043,0.584,0.611,0.219,0.109,-0.626,-0.701,1.051,2.784,4.833,6.564
13.0,-2.445,0.023,0.563,0.69,0.211,0.093,-0.541,-0.873,1.116,2.65,4.833,7.259
13.0,-2.633,-0.034,0.563,0.62,0.383,0.138,0.046,-0.471,1.041,2.753,4.929,7.451
13.0,-2.627,0.015,0.575,0.64,0.374,0.264,-0.117,-0.48,1.067,2.718,4.987,7.974
13.0,-2.684,-0.067,0.578,0.602,0.044,-0.13,-0.54,-0.514,1.038,2.691,4.768,7.303
13.0,-2.458,-0.076,0.601,0.485,-0.164,-0.283,-0.261,-0.461,0.959,2.769,4.347,7.488
13.0,-2.535,-0.088,0.498,0.618,0.094,-0.045,-0.145,-0.629,0.983,2.638,4.423,6.872
13.1,-2.589,0.059,0.581,0.625,0.025,0.163,-0.205,-0.262,1.059,2.726,5.013,8.03
13.1,-2.591,0.006,0.62,0.6,0.47,0.362,0.048,-0.571,1.068,2.79,4.948,7.611
13.1,-2.536,-0.019,0.599,0.61,0.036,-0.291,-0.692,-0.244,1.066,2.732,4.804,7.144
13.1,-2.528,-0.009,0.571,0.599,0.079,0.037,0.145,-0.4,1.029,2.722,5.108,7.529
13.1,-2.566,0.035,0.587,0.59,0.423,0.247,-0.324,-0.165,1.022,2.749,5.102,7.923
13.1,-2.623,0.033,0.56,0.564,0.057,-0.114,-0.046,-0.513,0.985,2.695,5.026,7.327
13.1,-2.568,-0.079,0.575,0.624,0.669,0.022,0.037,-0.651,1.058,2.636,4.444,7.518
13.1,-2.542,0.04,0.569,0.618,0.538,-0.103,0.143,-0.191,1.032,2.716,5.17,7.43
13.1,-2.44,0.04,0.654,0.614,0.119,-0.185,-0.944,-0.685,1.127,2.729,4.884,7.073
13.1,-2.553,0.053,0.587,0.53,0.099,0.145,-0.4,0.159,0.979,2.712,4.178,6.792
13.2,-2.43,-0.159,0.565,0.593,0.308,0.286,-0.394,-0.411,1.025,2.62,4.558,6.606
13.2,-2.589,-0.073,0.627,0.596,0.096,-0.069,-0.302,-0.42,1.081,2.723,5.125,7.388
13.2,-2.484,0.019,0.58,0.585,0.376,0.035,-0.201,-0.306,1.018,2.671,4.908,7.562
13.2,-2.481,0.081,0.618,0.522,0.252,0.235,-0.419,-0.161,1.0,2.657,4.731,6.579
13.2,-2.61,-0.016,0.592,0.591,-0.043,0.096,-0.421,-0.358,1.039,2.779,4.899,7.645
13.2,-2.537,-0.021,0.575,0.51,0.213,-0.088,-0.204,0.538,0.943,2.697,4.71,7.233
13.2,-2.451,0.061,0.557,0.522,0.221,0.146,-0.016,0.249,0.935,2.637,4.73,7.397
13.2,-2.491,0.012,0.572,0.568,0.125,-0.236,-0.042,-0.268,0.991,2.665,4.463,6.883
13.2,-2.437,-0.099,0.587,0.547,0.209,-0.014,-0.165,-0.111,0.99,2.764,4.788,7.384
13.2,-2.514,-0.001,0.57,0.61,0.064,0.098,-0.34,-0.558,1.041,2.653,4.673,7.576
13.3,-2.567,-0.159,0.533,0.479,0.255,-0.01,-0.163,0.11,0.883,2.62,3.748,6.506
13.3,-2.459,-0.002,0.623,0.525,0.29,0.372,-0.293,-0.171,1.006,2.748,4.71,6.56
13.3,-2.53,-0.012,0.71,0.595,0.15,0.082,-0.612,-0.197,1.157,2.725,5.218,7.95
13.3,-2.554,-0.02,0.519,0.611,0.525,0.1,0.403,-0.364,0.992,2.664,4.712,7.875
13.3,-2.587,0.061,0.565,0.481,0.075,0.254,-0.241,0.231,0.924,2.594,4.039,6.811
13.3,-2.506,0.06,0.582,0.499,0.144,0.258,0.19,-0.126,0.939,2.824,4.74,7.653
13.3,-2.605,-0.009,0.563,0.589,0.165,0.466,0.069,-0.337,1.004,2.83,5.036,8.125
13.3,-2.511,-0.147,0.586,0.61,0.399,-0.065,-0.121,-0.571,1.057,2.693,4.839,7.349
13.3,-2.52,-0.056,0.568,0.568,0.274,-0.029,-0.305,-0.374,1.002,2.701,4.536,7.352
13.3,-2.682,-0.105,0.625,0.564,0.251,-0.038,-0.591,-0.525,1.05,2.689,4.31,7.443
13.4,-2.579,-0.009,0.592,0.542,0.246,0.036,-0.174,-0.286,0.991,2.748,4.891,7.047
13.4,-2.52,-0.045,0.549,0.533,0.093,0.324,-0.425,0.322,0.946,2.72,4.64,7.363
